# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1             	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00
2             	5.598220e-02	5.300630e-01	2.372390e-01	5.423070e-01
3             	1.223740e-01	4.621210e-01	1.497640e-01	4.070510e-01
4             	9.904170e-02	3.245440e-01	1.020490e-01	2.664850e-01
5             	9.866520e-02	2.574020e-01	7.505970e-02	2.218480e-01
6             	1.414350e-01	2.113040e-01	5.841170e-02	2.071540e-01
7             	1.184550e-01	1.778960e-01	4.841780e-02	1.775040e-01
8             	6.868200e-02	1.427080e-01	4.166960e-02	1.449900e-01
9             	6.364380e-02	1.194520e-01	3.578200e-02	1.198940e-01
10            	6.076580e-02	1.045270e-01	3.020660e-02	1.087570e-01
11            	6.102750e-02	9.293950e-02	2.542880e-02	1.002030e-01
12            	6.167650e-02	8.600350e-02	2.169390e-02	9.074020e-02
13            	6.267850e-02	7.710690e-02	1.923300e-02	8.016500e-02
14            	6.095600e-02	6.905550e-02	1.727400e-02	7.141480e-02
15            	5.607010e-02	6.319770e-02	1.566680e-02	6.569400e-02
16            	4.594730e-02	5.904640e-02	1.445410e-02	6.131330e-02
17            	4.068130e-02	5.287300e-02	1.364130e-02	5.596720e-02
18            	3.721980e-02	4.803010e-02	1.277440e-02	5.152930e-02
19            	3.560830e-02	4.404100e-02	1.160730e-02	4.648590e-02
20            	3.529300e-02	4.016560e-02	1.039960e-02	4.266270e-02
21            	3.549550e-02	3.425540e-02	9.252850e-03	3.713340e-02
22            	3.480570e-02	2.919550e-02	8.111520e-03	3.130900e-02
23            	3.420830e-02	2.602710e-02	6.850910e-03	2.721990e-02
24            	3.344680e-02	2.424530e-02	5.800350e-03	2.423390e-02
25            	3.253920e-02	2.153810e-02	5.091000e-03	2.067010e-02
26            	3.171230e-02	1.913510e-02	4.558600e-03	1.812380e-02
27            	3.061620e-02	1.710920e-02	4.141480e-03	1.651120e-02
28            	2.932930e-02	1.544440e-02	3.795770e-03	1.519260e-02
29            	2.778150e-02	1.399450e-02	3.514260e-03	1.379190e-02
30            	2.630280e-02	1.279850e-02	3.257650e-03	1.248950e-02
31            	2.509980e-02	1.181630e-02	2.999860e-03	1.144100e-02
