# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1             	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00
2             	4.076100e-02	5.201730e-01	2.434000e-01	5.308920e-01
3             	1.588850e-01	4.436810e-01	1.447130e-01	3.880200e-01
4             	1.074900e-01	3.107390e-01	9.694470e-02	2.489260e-01
5             	9.397460e-02	2.391000e-01	7.147880e-02	2.079230e-01
6             	1.346940e-01	1.995540e-01	5.532380e-02	1.973860e-01
7             	1.208810e-01	1.673330e-01	4.548000e-02	1.688660e-01
8             	6.818380e-02	1.336720e-01	3.888190e-02	1.368770e-01
9             	6.195360e-02	1.112300e-01	3.349040e-02	1.119550e-01
10            	5.840720e-02	9.759120e-02	2.857360e-02	1.012110e-01
11            	5.830040e-02	8.724060e-02	2.414170e-02	9.279960e-02
12            	6.136010e-02	8.074740e-02	2.040700e-02	8.513380e-02
13            	6.143580e-02	7.012230e-02	1.794850e-02	7.422220e-02
14            	5.944860e-02	6.181150e-02	1.603080e-02	6.414450e-02
15            	5.634970e-02	5.674240e-02	1.426210e-02	5.876970e-02
16            	4.672350e-02	5.227450e-02	1.276080e-02	5.601230e-02
17            	4.233840e-02	4.703560e-02	1.182480e-02	5.037610e-02
18            	3.708460e-02	4.263910e-02	1.112570e-02	4.608590e-02
19            	3.302360e-02	3.943370e-02	1.046110e-02	4.182040e-02
20            	3.071200e-02	3.564600e-02	9.601190e-03	3.735070e-02
21            	3.038160e-02	3.188250e-02	8.664790e-03	3.394570e-02
22            	3.051450e-02	2.760650e-02	7.718590e-03	3.015640e-02
23            	2.988720e-02	2.465560e-02	6.900610e-03	2.640970e-02
24            	2.927170e-02	2.194260e-02	6.073570e-03	2.317030e-02
25            	2.899630e-02	2.023000e-02	5.295460e-03	2.075160e-02
26            	2.740870e-02	1.793260e-02	4.663790e-03	1.798710e-02
27            	2.635040e-02	1.598970e-02	4.215610e-03	1.595250e-02
28            	2.581640e-02	1.433330e-02	3.870850e-03	1.457020e-02
29            	2.502050e-02	1.300020e-02	3.599490e-03	1.340500e-02
30            	2.394860e-02	1.202470e-02	3.384270e-03	1.218130e-02
31            	2.305960e-02	1.126110e-02	3.182470e-03	1.100900e-02
32            	2.231000e-02	1.051670e-02	2.956900e-03	1.008110e-02
33            	2.155670e-02	9.746850e-03	2.724910e-03	9.320260e-03
34            	2.082490e-02	9.006990e-03	2.523510e-03	8.558360e-03
35            	2.027830e-02	8.343310e-03	2.358070e-03	7.818230e-03
36            	1.983420e-02	7.762910e-03	2.215300e-03	7.160920e-03
37            	1.939980e-02	7.252330e-03	2.083920e-03	6.609700e-03
38            	1.893360e-02	6.752450e-03	1.964620e-03	6.153360e-03
39            	1.809580e-02	6.293730e-03	1.857700e-03	5.767260e-03
40            	1.667180e-02	5.894780e-03	1.758590e-03	5.405870e-03
41            	1.544340e-02	5.551950e-03	1.662310e-03	5.069550e-03
42            	1.436010e-02	5.247510e-03	1.568040e-03	4.770350e-03
43            	1.338390e-02	4.965840e-03	1.478260e-03	4.501360e-03
44            	1.249710e-02	4.700260e-03	1.395010e-03	4.259030e-03
45            	1.169040e-02	4.448540e-03	1.318440e-03	4.033250e-03
46            	1.095000e-02	4.211150e-03	1.248470e-03	3.818070e-03
47            	1.027340e-02	3.988450e-03	1.184450e-03	3.613240e-03
48            	9.652830e-03	3.780270e-03	1.125680e-03	3.423640e-03
49            	9.084670e-03	3.585530e-03	1.070970e-03	3.247630e-03
50            	8.565510e-03	3.404020e-03	1.019850e-03	3.085270e-03
51            	8.090440e-03	3.234450e-03	9.715650e-04	2.934250e-03
52            	7.654110e-03	3.075970e-03	9.255220e-04	2.793000e-03
53            	7.253440e-03	2.927180e-03	8.814460e-04	2.658240e-03
54            	6.883920e-03	2.786150e-03	8.391940e-04	2.528440e-03
55            	6.537600e-03	2.652220e-03	7.987240e-04	2.403090e-03
56            	6.212200e-03	2.525360e-03	7.599470e-04	2.282940e-03
57            	5.904510e-03	2.404200e-03	7.229310e-04	2.167180e-03
58            	5.612510e-03	2.288610e-03	6.878290e-04	2.056590e-03
59            	5.332310e-03	2.178570e-03	6.544330e-04	1.951590e-03
60            	5.065080e-03	2.074200e-03	6.226480e-04	1.852500e-03
61            	4.810010e-03	1.974870e-03	5.924680e-04	1.759760e-03
62            	4.567830e-03	1.880820e-03	5.637830e-04	1.672750e-03
63            	4.337650e-03	1.791680e-03	5.364930e-04	1.591570e-03
64            	4.119430e-03	1.706820e-03	5.105030e-04	1.515600e-03
65            	3.912630e-03	1.625830e-03	4.857050e-04	1.443800e-03
66            	3.718570e-03	1.548340e-03	4.620250e-04	1.375640e-03
67            	3.534540e-03	1.474540e-03	4.394040e-04	1.311350e-03
68            	3.359730e-03	1.404320e-03	4.178380e-04	1.250430e-03
69            	3.194070e-03	1.337130e-03	3.972770e-04	1.192270e-03
70            	3.036750e-03	1.272650e-03	3.776740e-04	1.136970e-03
71            	2.887950e-03	1.210750e-03	3.589710e-04	1.084390e-03
72            	2.747330e-03	1.151520e-03	3.411510e-04	1.034430e-03
73            	2.613710e-03	1.094880e-03	3.241770e-04	9.867080e-04
74            	2.487080e-03	1.040840e-03	3.080090e-04	9.413260e-04
75            	2.366110e-03	9.893540e-04	2.926380e-04	8.981430e-04
76            	2.251460e-03	9.403170e-04	2.779970e-04	8.571060e-04
77            	2.142850e-03	8.937380e-04	2.640580e-04	8.179370e-04
78            	2.040650e-03	8.494090e-04	2.508100e-04	7.805640e-04
79            	1.943760e-03	8.073280e-04	2.382280e-04	7.449840e-04
80            	1.851940e-03	7.672430e-04	2.262760e-04	7.109400e-04
81            	1.765330e-03	7.291600e-04	2.149370e-04	6.786230e-04
82            	1.683270e-03	6.930830e-04	2.041760e-04	6.477370e-04
83            	1.605770e-03	6.588530e-04	1.939660e-04	6.181800e-04
84            	1.532270e-03	6.263040e-04	1.842690e-04	5.898570e-04
85            	1.462010e-03	5.953100e-04	1.750560e-04	5.627500e-04
86            	1.395050e-03	5.658580e-04	1.663020e-04	5.368690e-04
87            	1.331310e-03	5.379040e-04	1.579680e-04	5.120350e-04
88            	1.270570e-03	5.112620e-04	1.500260e-04	4.882400e-04
89            	1.212790e-03	4.858820e-04	1.424650e-04	4.655740e-04
90            	1.157240e-03	4.617310e-04	1.352730e-04	4.439030e-04
91            	1.104230e-03	4.387580e-04	1.284290e-04	4.231980e-04
92            	1.053900e-03	4.167850e-04	1.219170e-04	4.035200e-04
93            	1.005800e-03	3.958410e-04	1.157330e-04	3.847580e-04
94            	9.597740e-04	3.760600e-04	1.098560e-04	3.667970e-04
95            	9.159650e-04	3.572850e-04	1.042700e-04	3.496660e-04
96            	8.742580e-04	3.394350e-04	9.896370e-05	3.333570e-04
97            	8.344700e-04	3.224560e-04	9.392030e-05	3.177890e-04
98            	7.965660e-04	3.063640e-04	8.913420e-05	3.029350e-04
99            	7.602490e-04	2.911350e-04	8.458090e-05	2.887430e-04
100           	7.256200e-04	2.766580e-04	8.024540e-05	2.751970e-04
101           	6.926490e-04	2.628710e-04	7.612210e-05	2.622550e-04
102           	6.611830e-04	2.497390e-04	7.220110e-05	2.498890e-04
103           	6.310800e-04	2.372250e-04	6.847400e-05	2.380540e-04
104           	6.022350e-04	2.253040e-04	6.493200e-05	2.267600e-04
105           	5.746000e-04	2.139520e-04	6.156780e-05	2.159810e-04
106           	5.481140e-04	2.031690e-04	5.837220e-05	2.056930e-04
107           	5.227410e-04	1.929300e-04	5.534030e-05	1.958640e-04
108           	4.985150e-04	1.831890e-04	5.246480e-05	1.864960e-04
109           	4.752890e-04	1.738220e-04	4.973300e-05	1.775760e-04
110           	4.530320e-04	1.649070e-04	4.714970e-05	1.690610e-04
111           	4.317550e-04	1.564880e-04	4.470400e-05	1.609230e-04
112           	4.114840e-04	1.485010e-04	4.238870e-05	1.531790e-04
113           	3.921840e-04	1.409230e-04	4.019480e-05	1.458150e-04
114           	3.738670e-04	1.337390e-04	3.811270e-05	1.387930e-04
115           	3.563710e-04	1.269470e-04	3.613490e-05	1.320980e-04
116           	3.396490e-04	1.205110e-04	3.425820e-05	1.257100e-04
117           	3.236730e-04	1.144060e-04	3.247830e-05	1.196100e-04
118           	3.083890e-04	1.086030e-04	3.079000e-05	1.137860e-04
119           	2.937760e-04	1.030930e-04	2.918640e-05	1.082180e-04
120           	2.798410e-04	9.784710e-05	2.766480e-05	1.029050e-04
121           	2.665440e-04	9.285730e-05	2.622100e-05	9.783420e-05
122           	2.538670e-04	8.811280e-05	2.485140e-05	9.298750e-05
123           	2.417850e-04	8.359940e-05	2.355210e-05	8.836360e-05
124           	2.302550e-04	7.930860e-05	2.232000e-05	8.396060e-05
125           	2.192570e-04	7.523700e-05	2.115220e-05	7.976990e-05
126           	2.088060e-04	7.137460e-05	2.004540e-05	7.578500e-05
