# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1             	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00
2             	1.139460e-01	5.448790e-01	2.309260e-01	5.592600e-01
3             	1.626570e-01	4.911500e-01	1.570570e-01	4.413930e-01
4             	9.474710e-02	3.472100e-01	1.134990e-01	3.054380e-01
5             	8.841650e-02	2.782050e-01	8.528420e-02	2.573810e-01
6             	1.344250e-01	2.348010e-01	6.669830e-02	2.295650e-01
7             	9.349790e-02	1.965980e-01	5.581910e-02	1.990600e-01
8             	8.108060e-02	1.648050e-01	4.945830e-02	1.597420e-01
9             	7.089600e-02	1.373070e-01	4.223450e-02	1.374620e-01
10            	6.399310e-02	1.176470e-01	3.521250e-02	1.252130e-01
11            	6.360060e-02	1.081790e-01	2.933220e-02	1.140420e-01
12            	6.425690e-02	1.001410e-01	2.550220e-02	1.016030e-01
13            	6.416800e-02	9.026780e-02	2.240970e-02	9.106110e-02
14            	6.328810e-02	8.243650e-02	2.014410e-02	8.221770e-02
15            	5.679170e-02	7.585950e-02	1.841140e-02	7.772640e-02
16            	5.018810e-02	6.786170e-02	1.708520e-02	7.072720e-02
17            	4.730490e-02	6.141130e-02	1.596600e-02	6.651970e-02
18            	4.601690e-02	5.634860e-02	1.444540e-02	6.074390e-02
19            	4.287460e-02	5.195310e-02	1.321620e-02	5.761340e-02
20            	4.461410e-02	4.609080e-02	1.200780e-02	5.166720e-02
21            	4.731880e-02	4.176980e-02	1.035070e-02	4.484030e-02
22            	4.760820e-02	3.721740e-02	8.800490e-03	3.800890e-02
23            	4.765510e-02	3.373390e-02	7.729980e-03	3.313430e-02
24            	4.841460e-02	3.145880e-02	6.941170e-03	3.045150e-02
25            	4.738040e-02	2.933900e-02	6.353700e-03	2.882050e-02
26            	4.668050e-02	2.724800e-02	5.938290e-03	2.742530e-02
27            	4.576740e-02	2.536950e-02	5.733640e-03	2.581040e-02
28            	4.292630e-02	2.386710e-02	5.698150e-03	2.451820e-02
29            	4.258600e-02	2.346940e-02	5.628500e-03	2.414040e-02
30            	4.297050e-02	2.320460e-02	5.542950e-03	2.388300e-02
31            	4.324390e-02	2.373460e-02	5.329210e-03	2.427020e-02
32            	4.318300e-02	2.305210e-02	5.100310e-03	2.305190e-02
33            	4.370920e-02	2.253530e-02	4.923030e-03	2.188110e-02
34            	4.547330e-02	2.128280e-02	4.870820e-03	2.026840e-02
35            	4.771300e-02	2.018650e-02	4.877540e-03	1.921460e-02
36            	4.991570e-02	1.972530e-02	4.887680e-03	1.872050e-02
37            	5.124220e-02	2.011570e-02	4.973250e-03	1.977830e-02
38            	5.258480e-02	2.093250e-02	5.133940e-03	2.091990e-02
39            	5.328380e-02	2.152960e-02	5.335290e-03	2.194340e-02
40            	5.239760e-02	2.173390e-02	5.531740e-03	2.280230e-02
41            	5.168080e-02	2.189190e-02	5.712970e-03	2.317010e-02
42            	5.255280e-02	2.210650e-02	6.023920e-03	2.343160e-02
43            	5.487340e-02	2.229330e-02	6.338470e-03	2.366940e-02
44            	5.663360e-02	2.309840e-02	6.585900e-03	2.436900e-02
45            	5.700940e-02	2.467150e-02	6.600910e-03	2.486300e-02
46            	5.397570e-02	2.614700e-02	6.476980e-03	2.518820e-02
47            	5.122060e-02	2.704360e-02	6.355210e-03	2.480970e-02
48            	5.139500e-02	2.681750e-02	6.118120e-03	2.403890e-02
49            	5.362100e-02	2.600700e-02	6.018360e-03	2.301910e-02
50            	5.449980e-02	2.493690e-02	5.951990e-03	2.199670e-02
51            	5.307030e-02	2.391820e-02	5.874190e-03	2.109280e-02
52            	5.166880e-02	2.338390e-02	5.805320e-03	2.050230e-02
53            	5.107950e-02	2.352570e-02	5.774190e-03	2.037040e-02
54            	5.068910e-02	2.382470e-02	5.766420e-03	2.077730e-02
55            	5.067210e-02	2.442030e-02	5.880820e-03	2.200740e-02
56            	5.115310e-02	2.490750e-02	6.075980e-03	2.354790e-02
57            	5.112640e-02	2.542270e-02	6.173620e-03	2.489350e-02
58            	5.006900e-02	2.640110e-02	6.119130e-03	2.603690e-02
59            	5.009290e-02	2.705870e-02	6.180790e-03	2.651850e-02
60            	5.028140e-02	2.720330e-02	6.313800e-03	2.678730e-02
61            	5.240240e-02	2.716180e-02	6.498120e-03	2.675000e-02
62            	5.478190e-02	2.743240e-02	6.728980e-03	2.705800e-02
63            	5.634220e-02	2.836290e-02	7.061470e-03	2.735720e-02
64            	5.660370e-02	2.975270e-02	7.131290e-03	2.735030e-02
65            	5.489440e-02	3.000420e-02	7.045520e-03	2.672390e-02
66            	5.307690e-02	2.969300e-02	6.956550e-03	2.612970e-02
67            	5.149460e-02	3.038550e-02	6.806770e-03	2.661400e-02
68            	5.369090e-02	3.075010e-02	6.774830e-03	2.738200e-02
69            	5.739020e-02	2.985630e-02	6.646850e-03	2.682960e-02
70            	5.763210e-02	2.880450e-02	6.394460e-03	2.587010e-02
71            	5.558400e-02	2.804670e-02	6.175460e-03	2.462060e-02
72            	5.413840e-02	2.821150e-02	6.044810e-03	2.374210e-02
73            	5.221710e-02	2.901760e-02	6.105330e-03	2.358870e-02
74            	5.264330e-02	3.014850e-02	6.391330e-03	2.477360e-02
75            	5.256260e-02	3.087320e-02	6.814100e-03	2.604010e-02
76            	5.467210e-02	3.275510e-02	7.356550e-03	2.816380e-02
77            	5.605610e-02	3.464270e-02	7.930660e-03	3.093140e-02
78            	5.709140e-02	3.667540e-02	8.483860e-03	3.385950e-02
79            	6.132590e-02	3.863490e-02	9.034720e-03	3.614980e-02
80            	6.479390e-02	4.052040e-02	9.371720e-03	3.842210e-02
81            	6.605710e-02	4.222060e-02	9.714890e-03	3.996470e-02
82            	6.718360e-02	4.497560e-02	1.013820e-02	4.086670e-02
83            	6.726670e-02	4.873310e-02	1.071770e-02	4.269260e-02
84            	6.545250e-02	5.253230e-02	1.137430e-02	4.576400e-02
85            	6.600040e-02	5.708750e-02	1.228420e-02	4.993890e-02
86            	7.149660e-02	5.941080e-02	1.272670e-02	5.138990e-02
87            	7.432020e-02	5.772370e-02	1.261710e-02	4.953340e-02
88            	7.214960e-02	5.153040e-02	1.214820e-02	4.596550e-02
89            	7.060370e-02	4.409690e-02	1.084570e-02	4.105180e-02
90            	6.798920e-02	3.785590e-02	9.283850e-03	3.644630e-02
91            	6.471340e-02	3.440360e-02	8.122180e-03	3.245640e-02
92            	5.836950e-02	3.223790e-02	7.275150e-03	2.926060e-02
93            	5.390950e-02	3.087200e-02	6.605850e-03	2.699770e-02
94            	5.066100e-02	3.017040e-02	6.150790e-03	2.624290e-02
95            	4.912120e-02	2.961790e-02	5.986580e-03	2.587960e-02
96            	4.850060e-02	2.870650e-02	5.812110e-03	2.478550e-02
97            	4.776010e-02	2.772430e-02	5.677470e-03	2.469970e-02
98            	4.597890e-02	2.694920e-02	5.628360e-03	2.573120e-02
99            	4.508760e-02	2.647880e-02	5.495050e-03	2.597790e-02
100           	4.461080e-02	2.640630e-02	5.384180e-03	2.616370e-02
101           	4.458750e-02	2.645040e-02	5.390090e-03	2.591690e-02
102           	4.535630e-02	2.676210e-02	5.518180e-03	2.585660e-02
103           	4.626100e-02	2.675960e-02	5.675730e-03	2.581930e-02
