# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1             	1.000000e+00	4.777490e-01	1.000000e+00	4.311610e-01
2             	4.353170e-01	6.000790e-01	2.570220e-01	5.960400e-01
3             	4.643070e-02	4.886400e-01	1.578180e-01	4.602690e-01
4             	5.567920e-02	3.325050e-01	1.032670e-01	2.991800e-01
5             	8.735880e-02	2.574930e-01	7.929950e-02	2.383500e-01
6             	1.205940e-01	2.163680e-01	6.397970e-02	2.079380e-01
7             	1.323320e-01	1.828760e-01	5.497760e-02	1.758220e-01
8             	1.209700e-01	1.528560e-01	4.900430e-02	1.464920e-01
9             	1.076270e-01	1.281970e-01	4.308090e-02	1.170820e-01
10            	8.150330e-02	1.190890e-01	3.664210e-02	1.064110e-01
11            	6.488070e-02	1.100320e-01	3.088950e-02	1.016740e-01
12            	5.907620e-02	9.727700e-02	2.621970e-02	9.183980e-02
13            	5.729440e-02	8.307800e-02	2.298020e-02	7.968080e-02
14            	5.852430e-02	7.260200e-02	2.085280e-02	7.035860e-02
15            	6.378370e-02	6.584640e-02	1.928870e-02	6.417350e-02
16            	6.749190e-02	6.160290e-02	1.763150e-02	5.866060e-02
17            	7.056590e-02	5.837440e-02	1.607770e-02	5.452260e-02
18            	7.239250e-02	5.536650e-02	1.440310e-02	5.187950e-02
19            	7.344040e-02	5.254950e-02	1.273920e-02	4.965190e-02
20            	7.289270e-02	5.007280e-02	1.138490e-02	4.765440e-02
21            	7.083810e-02	4.806130e-02	1.054590e-02	4.601190e-02
22            	7.133620e-02	4.587820e-02	9.971590e-03	4.400130e-02
23            	7.363710e-02	4.438970e-02	9.684130e-03	4.291390e-02
24            	7.677570e-02	4.331750e-02	9.458260e-03	4.235440e-02
25            	7.882290e-02	4.253630e-02	9.329420e-03	4.174400e-02
26            	7.971530e-02	4.125700e-02	9.075020e-03	4.071150e-02
27            	7.943750e-02	4.054170e-02	9.028980e-03	4.031460e-02
28            	7.744280e-02	4.018350e-02	9.113440e-03	4.006420e-02
29            	7.574660e-02	3.967290e-02	9.042940e-03	3.964650e-02
30            	7.518090e-02	3.914770e-02	8.803490e-03	3.912700e-02
31            	7.448590e-02	3.839810e-02	8.510050e-03	3.845860e-02
32            	7.332050e-02	3.732510e-02	8.195270e-03	3.700160e-02
33            	7.263650e-02	3.666710e-02	8.015560e-03	3.587200e-02
34            	7.235420e-02	3.664800e-02	8.123150e-03	3.553380e-02
35            	7.040930e-02	3.746950e-02	8.384290e-03	3.656330e-02
36            	6.752430e-02	3.770820e-02	8.509440e-03	3.724610e-02
37            	6.636140e-02	3.808360e-02	8.471230e-03	3.762890e-02
38            	6.711690e-02	3.842000e-02	8.488150e-03	3.800940e-02
39            	6.820240e-02	3.909370e-02	8.670130e-03	3.958200e-02
40            	6.868200e-02	4.070760e-02	8.947130e-03	4.108210e-02
41            	6.884120e-02	4.283400e-02	9.542580e-03	4.220080e-02
42            	6.926910e-02	4.542360e-02	1.040710e-02	4.454730e-02
43            	7.159880e-02	4.765400e-02	1.130390e-02	4.726800e-02
44            	7.411830e-02	4.985020e-02	1.211760e-02	5.042920e-02
45            	7.649570e-02	5.044800e-02	1.265350e-02	5.259760e-02
46            	7.697390e-02	5.071750e-02	1.263940e-02	5.238360e-02
47            	7.620410e-02	4.912060e-02	1.205760e-02	4.972670e-02
48            	7.540730e-02	4.645010e-02	1.125210e-02	4.630730e-02
49            	7.466770e-02	4.455530e-02	1.061380e-02	4.455710e-02
50            	7.261270e-02	4.335500e-02	1.009070e-02	4.300110e-02
51            	7.173520e-02	4.244680e-02	9.750770e-03	4.124860e-02
52            	7.282690e-02	4.223490e-02	9.520360e-03	4.030030e-02
53            	7.359010e-02	4.173140e-02	9.273330e-03	3.946410e-02
54            	7.172500e-02	4.122070e-02	9.039160e-03	3.934250e-02
55            	7.071470e-02	4.062290e-02	9.049840e-03	3.991170e-02
56            	7.148970e-02	4.095080e-02	9.366850e-03	4.108530e-02
57            	7.169310e-02	4.153480e-02	9.746910e-03	4.263980e-02
58            	7.048180e-02	4.180790e-02	9.989850e-03	4.296850e-02
59            	6.924100e-02	4.164410e-02	9.772000e-03	4.235280e-02
60            	7.026980e-02	4.102150e-02	9.388930e-03	4.115280e-02
61            	7.141060e-02	4.126220e-02	9.062590e-03	4.026390e-02
62            	7.323190e-02	4.188160e-02	8.965800e-03	4.054340e-02
63            	7.246380e-02	4.234870e-02	9.072970e-03	4.117290e-02
64            	7.124370e-02	4.273230e-02	9.196150e-03	4.167300e-02
65            	7.101110e-02	4.299780e-02	9.417000e-03	4.166640e-02
66            	7.197340e-02	4.371530e-02	9.806660e-03	4.167120e-02
67            	7.448380e-02	4.486080e-02	1.037750e-02	4.259050e-02
68            	7.749300e-02	4.633730e-02	1.092540e-02	4.439160e-02
69            	8.002960e-02	4.753150e-02	1.143540e-02	4.668440e-02
70            	8.191980e-02	4.921610e-02	1.175780e-02	4.815540e-02
71            	8.371940e-02	4.939770e-02	1.151500e-02	4.756240e-02
72            	8.510670e-02	4.826450e-02	1.099870e-02	4.557720e-02
73            	8.388740e-02	4.839270e-02	1.091450e-02	4.519950e-02
74            	8.025170e-02	4.885200e-02	1.128790e-02	4.534510e-02
75            	7.868040e-02	4.923800e-02	1.157360e-02	4.562520e-02
76            	7.854330e-02	5.038450e-02	1.188940e-02	4.696190e-02
77            	8.147190e-02	5.252740e-02	1.231280e-02	4.902220e-02
78            	8.524370e-02	5.589610e-02	1.310720e-02	5.246940e-02
79            	9.004580e-02	5.986160e-02	1.423840e-02	5.651080e-02
80            	9.235060e-02	6.119640e-02	1.487700e-02	5.938720e-02
81            	9.050860e-02	5.891460e-02	1.472940e-02	5.984170e-02
82            	8.606600e-02	5.484550e-02	1.419720e-02	5.724620e-02
83            	8.118920e-02	5.258730e-02	1.389980e-02	5.417810e-02
84            	7.858130e-02	5.167850e-02	1.374270e-02	5.190560e-02
85            	7.804410e-02	5.235350e-02	1.344980e-02	5.141940e-02
86            	7.884220e-02	5.206210e-02	1.299330e-02	5.208880e-02
87            	7.934920e-02	5.048650e-02	1.238850e-02	5.211070e-02
88            	7.849600e-02	4.920390e-02	1.188060e-02	5.168190e-02
89            	7.696060e-02	4.809090e-02	1.129950e-02	5.040420e-02
90            	7.708900e-02	4.601290e-02	1.057800e-02	4.792450e-02
91            	7.615920e-02	4.295030e-02	9.932540e-03	4.478290e-02
92            	7.556250e-02	4.048610e-02	9.475740e-03	4.210900e-02
93            	7.480640e-02	3.933360e-02	9.152210e-03	4.013530e-02
94            	7.255160e-02	3.843700e-02	8.906730e-03	3.821580e-02
95            	7.029460e-02	3.737610e-02	8.675720e-03	3.683090e-02
96            	6.818230e-02	3.737120e-02	8.549540e-03	3.645320e-02
97            	6.703800e-02	3.693210e-02	8.614560e-03	3.645490e-02
98            	6.701830e-02	3.718800e-02	8.824670e-03	3.710170e-02
99            	6.885170e-02	3.794090e-02	9.117640e-03	3.789740e-02
100           	7.013550e-02	3.894940e-02	9.392030e-03	3.890230e-02
101           	6.987290e-02	4.026150e-02	9.584400e-03	3.965450e-02
102           	7.074990e-02	4.172480e-02	9.916410e-03	4.133410e-02
103           	7.118580e-02	4.332130e-02	1.044930e-02	4.276410e-02
104           	7.288170e-02	4.507070e-02	1.110850e-02	4.402840e-02
105           	7.542900e-02	4.686840e-02	1.186150e-02	4.558150e-02
106           	7.888450e-02	4.877200e-02	1.250360e-02	4.751100e-02
107           	8.183140e-02	5.138740e-02	1.311970e-02	4.972740e-02
108           	8.365890e-02	5.410420e-02	1.374950e-02	5.249250e-02
109           	8.562510e-02	5.813300e-02	1.474240e-02	5.716020e-02
110           	9.119470e-02	6.375250e-02	1.586390e-02	6.354400e-02
111           	9.734330e-02	6.881170e-02	1.702260e-02	6.945300e-02
112           	9.960880e-02	7.183850e-02	1.792330e-02	7.318650e-02
113           	9.923240e-02	7.219670e-02	1.871910e-02	7.742880e-02
114           	9.624210e-02	7.215580e-02	1.974030e-02	8.140770e-02
115           	9.524180e-02	7.475880e-02	2.069590e-02	8.276500e-02
116           	9.270080e-02	7.735840e-02	2.069890e-02	7.981180e-02
117           	8.834550e-02	7.748920e-02	2.048560e-02	7.554650e-02
118           	8.327930e-02	7.552150e-02	1.989400e-02	7.142300e-02
119           	7.962440e-02	7.116160e-02	1.878180e-02	6.813260e-02
120           	7.856660e-02	6.606190e-02	1.717550e-02	6.516880e-02
121           	7.789700e-02	6.233560e-02	1.565650e-02	6.287360e-02
122           	7.873730e-02	6.092170e-02	1.458380e-02	6.037240e-02
123           	7.915090e-02	6.043410e-02	1.422410e-02	5.869090e-02
124           	7.867140e-02	6.039410e-02	1.422970e-02	5.756450e-02
125           	8.170920e-02	5.876470e-02	1.400670e-02	5.683810e-02
126           	8.156610e-02	5.644250e-02	1.369770e-02	5.604700e-02
127           	7.959200e-02	5.451560e-02	1.315500e-02	5.436970e-02
128           	7.869390e-02	5.270150e-02	1.248420e-02	5.233730e-02
129           	7.743320e-02	5.121100e-02	1.187410e-02	5.039010e-02
130           	7.665480e-02	4.958660e-02	1.190330e-02	4.840460e-02
131           	7.508700e-02	4.717370e-02	1.200990e-02	4.637370e-02
132           	7.263700e-02	4.564260e-02	1.199130e-02	4.593950e-02
133           	7.178820e-02	4.529930e-02	1.191470e-02	4.776480e-02
134           	7.396590e-02	4.607100e-02	1.201030e-02	5.005340e-02
135           	7.714680e-02	4.770740e-02	1.217600e-02	5.288490e-02
136           	7.989720e-02	4.900290e-02	1.234010e-02	5.443790e-02
137           	8.166950e-02	5.088780e-02	1.253410e-02	5.553200e-02
138           	8.367810e-02	5.337310e-02	1.278650e-02	5.564180e-02
139           	8.334180e-02	5.688210e-02	1.298890e-02	5.528000e-02
140           	8.120980e-02	5.855950e-02	1.313060e-02	5.426580e-02
141           	7.829870e-02	5.867990e-02	1.346730e-02	5.370870e-02
142           	7.721830e-02	5.847390e-02	1.358660e-02	5.473730e-02
143           	7.759300e-02	5.789380e-02	1.389300e-02	5.514660e-02
144           	7.925850e-02	5.675680e-02	1.429840e-02	5.585000e-02
145           	7.896190e-02	5.516680e-02	1.434160e-02	5.584070e-02
146           	7.643800e-02	5.401170e-02	1.391520e-02	5.424350e-02
147           	7.489240e-02	5.359540e-02	1.356820e-02	5.307530e-02
148           	7.295530e-02	5.276110e-02	1.338140e-02	5.249940e-02
149           	7.226990e-02	5.222030e-02	1.326210e-02	5.226750e-02
150           	7.491580e-02	5.249790e-02	1.327010e-02	5.190130e-02
151           	7.627910e-02	5.287930e-02	1.311990e-02	5.136110e-02
152           	7.751380e-02	5.288030e-02	1.265250e-02	5.074530e-02
153           	7.883460e-02	5.289680e-02	1.235820e-02	5.090510e-02
154           	7.793990e-02	5.260640e-02	1.209130e-02	5.025610e-02
155           	7.634010e-02	5.202790e-02	1.199740e-02	4.947310e-02
156           	7.475670e-02	5.198130e-02	1.206960e-02	4.944630e-02
157           	7.455360e-02	5.252130e-02	1.248000e-02	5.086780e-02
158           	7.484240e-02	5.387250e-02	1.313960e-02	5.336390e-02
159           	7.815840e-02	5.594920e-02	1.370420e-02	5.680400e-02
160           	8.149310e-02	5.830250e-02	1.406660e-02	5.924680e-02
161           	8.356560e-02	6.069810e-02	1.428390e-02	6.002860e-02
162           	8.696560e-02	6.272680e-02	1.455110e-02	6.073900e-02
163           	8.834680e-02	6.357190e-02	1.525310e-02	6.157990e-02
164           	8.950500e-02	6.455760e-02	1.583360e-02	6.180430e-02
165           	8.797240e-02	6.601880e-02	1.686870e-02	6.228110e-02
166           	8.853490e-02	6.681820e-02	1.744860e-02	6.230550e-02
167           	8.426670e-02	6.633700e-02	1.681260e-02	6.166970e-02
168           	8.230700e-02	6.278200e-02	1.567120e-02	5.816940e-02
169           	7.899490e-02	5.917250e-02	1.473370e-02	5.429460e-02
170           	7.418190e-02	5.686170e-02	1.382710e-02	5.214150e-02
171           	7.103350e-02	5.461680e-02	1.304100e-02	5.103900e-02
172           	6.978290e-02	5.255870e-02	1.241660e-02	4.975810e-02
173           	7.401570e-02	5.068450e-02	1.211330e-02	4.764160e-02
