# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1             	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00
2             	2.326500e-01	5.506400e-01	2.235530e-01	5.672370e-01
3             	3.674780e-02	5.059930e-01	1.598950e-01	4.669130e-01
4             	4.946690e-02	3.398060e-01	1.045180e-01	3.013280e-01
5             	1.087260e-01	2.660760e-01	7.530340e-02	2.504750e-01
6             	1.810590e-01	2.191630e-01	5.752000e-02	2.130600e-01
7             	1.348190e-01	1.727660e-01	4.739010e-02	1.695600e-01
8             	1.441690e-01	1.337740e-01	4.151170e-02	1.368840e-01
9             	1.101230e-01	1.087570e-01	3.518170e-02	1.061830e-01
10            	8.223680e-02	1.040450e-01	2.843590e-02	9.482700e-02
11            	6.804690e-02	9.677460e-02	2.310440e-02	8.602440e-02
12            	5.888320e-02	8.220170e-02	1.939960e-02	7.792540e-02
13            	5.495510e-02	6.837700e-02	1.667260e-02	6.834660e-02
14            	5.148210e-02	6.006240e-02	1.490310e-02	6.130230e-02
15            	5.221590e-02	5.491980e-02	1.351910e-02	5.646330e-02
16            	5.453660e-02	5.082590e-02	1.213790e-02	5.211630e-02
17            	5.559080e-02	4.712570e-02	1.097350e-02	4.783730e-02
18            	5.590640e-02	4.336110e-02	9.582770e-03	4.306490e-02
19            	5.635620e-02	3.903170e-02	8.416560e-03	3.968140e-02
20            	5.603510e-02	3.584030e-02	7.662680e-03	3.721630e-02
21            	5.699750e-02	3.368430e-02	7.165000e-03	3.537370e-02
22            	5.823090e-02	3.251420e-02	6.894530e-03	3.456150e-02
23            	5.913290e-02	3.173360e-02	6.654950e-03	3.329490e-02
24            	5.977310e-02	3.099780e-02	6.460700e-03	3.179960e-02
25            	6.006500e-02	3.034310e-02	6.301860e-03	3.069160e-02
26            	6.109480e-02	2.958600e-02	6.116800e-03	3.007960e-02
27            	6.217930e-02	2.863560e-02	6.059860e-03	2.947950e-02
28            	6.320240e-02	2.805290e-02	6.164210e-03	2.888390e-02
29            	6.429740e-02	2.861450e-02	6.250020e-03	2.907710e-02
30            	6.585580e-02	2.857130e-02	6.497370e-03	2.980780e-02
31            	6.697510e-02	2.861430e-02	6.484220e-03	3.066460e-02
32            	6.755160e-02	2.860720e-02	6.342460e-03	3.121140e-02
33            	6.631130e-02	2.804520e-02	6.145490e-03	3.111580e-02
34            	6.436510e-02	2.769520e-02	6.032510e-03	3.054380e-02
