# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1             	1.000000e+00	3.788270e-01	1.000000e+00	3.356850e-01
2             	3.467710e-01	5.992090e-01	2.569200e-01	5.951890e-01
3             	4.376630e-02	4.852420e-01	1.541240e-01	4.589830e-01
4             	5.473270e-02	3.307710e-01	1.006160e-01	2.980370e-01
5             	8.919900e-02	2.574910e-01	7.716200e-02	2.382710e-01
6             	1.261920e-01	2.169940e-01	6.218190e-02	2.080790e-01
7             	1.376910e-01	1.832540e-01	5.336730e-02	1.756330e-01
8             	1.218550e-01	1.526330e-01	4.754940e-02	1.467260e-01
9             	1.072180e-01	1.272900e-01	4.180630e-02	1.170820e-01
10            	8.046970e-02	1.174810e-01	3.550330e-02	1.055710e-01
11            	6.375770e-02	1.082180e-01	2.987580e-02	1.004740e-01
12            	5.661970e-02	9.558800e-02	2.533600e-02	9.092810e-02
13            	5.528900e-02	8.134370e-02	2.212180e-02	7.916140e-02
14            	5.525160e-02	7.077280e-02	1.988760e-02	6.935020e-02
15            	5.977170e-02	6.425420e-02	1.836560e-02	6.276970e-02
16            	6.361300e-02	5.987900e-02	1.676760e-02	5.696960e-02
17            	6.616600e-02	5.598820e-02	1.525250e-02	5.224010e-02
18            	6.773520e-02	5.238890e-02	1.373660e-02	4.892500e-02
19            	6.896040e-02	4.949560e-02	1.221760e-02	4.668240e-02
20            	6.909610e-02	4.694460e-02	1.088580e-02	4.468130e-02
21            	6.785780e-02	4.465160e-02	1.001520e-02	4.277340e-02
22            	6.713870e-02	4.281880e-02	9.441720e-03	4.155310e-02
23            	6.825650e-02	4.142830e-02	9.165520e-03	4.098920e-02
24            	7.044470e-02	4.055400e-02	8.923640e-03	4.070640e-02
25            	7.395490e-02	3.982320e-02	8.539810e-03	3.987710e-02
26            	7.635000e-02	3.836270e-02	8.045390e-03	3.809980e-02
27            	7.614550e-02	3.698110e-02	7.739800e-03	3.635390e-02
28            	7.677730e-02	3.570850e-02	7.629370e-03	3.544900e-02
29            	7.646380e-02	3.500180e-02	7.532370e-03	3.510800e-02
30            	7.355750e-02	3.394530e-02	7.426590e-03	3.417450e-02
31            	7.101160e-02	3.301210e-02	7.305680e-03	3.393700e-02
32            	6.896260e-02	3.182290e-02	7.073680e-03	3.309060e-02
33            	6.698560e-02	3.059910e-02	6.842880e-03	3.188040e-02
34            	6.499200e-02	2.930590e-02	6.578990e-03	3.046470e-02
35            	6.310170e-02	2.803250e-02	6.259710e-03	2.909270e-02
36            	6.220250e-02	2.732580e-02	6.017020e-03	2.823620e-02
37            	6.071870e-02	2.714900e-02	5.780050e-03	2.724020e-02
38            	5.790000e-02	2.739840e-02	5.604980e-03	2.629960e-02
39            	5.635840e-02	2.782300e-02	5.613240e-03	2.642410e-02
40            	5.627700e-02	2.870250e-02	5.815900e-03	2.732140e-02
41            	5.670910e-02	3.028770e-02	6.278720e-03	2.890250e-02
