# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1             	1.000000e+00	3.138440e-01	1.000000e+00	2.748280e-01
2             	2.906170e-01	5.983510e-01	2.568760e-01	5.943440e-01
3             	4.163260e-02	4.821120e-01	1.518350e-01	4.571670e-01
4             	5.328230e-02	3.271020e-01	9.877750e-02	2.964740e-01
5             	9.008230e-02	2.537060e-01	7.562870e-02	2.376780e-01
6             	1.308720e-01	2.147700e-01	6.084040e-02	2.079160e-01
7             	1.428020e-01	1.823560e-01	5.210400e-02	1.751090e-01
8             	1.226310e-01	1.520400e-01	4.636210e-02	1.452240e-01
9             	1.068350e-01	1.261240e-01	4.077860e-02	1.156250e-01
10            	7.925540e-02	1.154150e-01	3.458140e-02	1.038250e-01
11            	6.268880e-02	1.061120e-01	2.903930e-02	9.890390e-02
12            	5.464810e-02	9.371680e-02	2.464800e-02	8.991480e-02
13            	5.339980e-02	7.961750e-02	2.147510e-02	7.832450e-02
14            	5.276710e-02	6.915760e-02	1.923030e-02	6.843850e-02
15            	5.678910e-02	6.311060e-02	1.771330e-02	6.200600e-02
16            	6.024250e-02	5.870800e-02	1.615360e-02	5.624940e-02
17            	6.195680e-02	5.444970e-02	1.469340e-02	5.101770e-02
18            	6.367810e-02	5.039290e-02	1.327350e-02	4.715510e-02
19            	6.523840e-02	4.727100e-02	1.186360e-02	4.484210e-02
20            	6.578290e-02	4.459070e-02	1.061290e-02	4.288960e-02
21            	6.472900e-02	4.225330e-02	9.729820e-03	4.085050e-02
22            	6.367260e-02	4.017010e-02	9.128670e-03	3.942720e-02
23            	6.432070e-02	3.857140e-02	8.779830e-03	3.865420e-02
24            	6.617600e-02	3.774120e-02	8.571030e-03	3.866030e-02
25            	6.921910e-02	3.699730e-02	8.209550e-03	3.844060e-02
26            	7.228240e-02	3.598770e-02	7.801690e-03	3.741900e-02
27            	7.437740e-02	3.486000e-02	7.484070e-03	3.570070e-02
28            	7.544740e-02	3.396870e-02	7.339930e-03	3.434250e-02
29            	7.705370e-02	3.354290e-02	7.323150e-03	3.389820e-02
30            	7.750910e-02	3.311800e-02	7.354150e-03	3.384420e-02
31            	7.552370e-02	3.240380e-02	7.397070e-03	3.370510e-02
32            	7.119560e-02	3.151250e-02	7.268350e-03	3.341090e-02
33            	6.783910e-02	3.062970e-02	7.143950e-03	3.295350e-02
34            	6.553750e-02	3.001130e-02	6.900360e-03	3.196740e-02
35            	6.414090e-02	2.902440e-02	6.593260e-03	3.049680e-02
36            	6.254510e-02	2.809110e-02	6.276640e-03	2.870750e-02
37            	6.214270e-02	2.707280e-02	6.066310e-03	2.702900e-02
38            	6.156480e-02	2.679360e-02	5.903720e-03	2.614380e-02
39            	6.182660e-02	2.668390e-02	5.759290e-03	2.539500e-02
40            	6.174520e-02	2.752050e-02	5.763480e-03	2.554380e-02
41            	6.150330e-02	2.964880e-02	5.971000e-03	2.657840e-02
42            	6.229190e-02	3.241200e-02	6.401530e-03	2.885750e-02
43            	6.526220e-02	3.519690e-02	7.076530e-03	3.143950e-02
44            	6.836560e-02	3.811780e-02	7.938400e-03	3.439810e-02
45            	7.049070e-02	4.049650e-02	8.744610e-03	3.757370e-02
46            	7.420150e-02	4.282380e-02	9.313630e-03	4.047400e-02
47            	7.532810e-02	4.371200e-02	9.788420e-03	4.287350e-02
48            	7.455870e-02	4.305340e-02	1.010010e-02	4.445340e-02
49            	7.448690e-02	4.285940e-02	1.048350e-02	4.618840e-02
50            	7.297980e-02	4.234370e-02	1.051110e-02	4.604340e-02
51            	7.125180e-02	4.171820e-02	1.022410e-02	4.433830e-02
52            	6.859780e-02	4.198590e-02	9.991390e-03	4.256360e-02
53            	6.640430e-02	4.304370e-02	9.993860e-03	4.209110e-02
54            	6.780920e-02	4.300790e-02	9.756970e-03	4.117080e-02
55            	6.910980e-02	4.171860e-02	9.367120e-03	4.039920e-02
56            	7.068650e-02	4.015720e-02	8.836480e-03	3.925580e-02
57            	7.158260e-02	3.943000e-02	8.602650e-03	3.816490e-02
58            	7.219940e-02	3.954190e-02	8.555570e-03	3.708130e-02
59            	7.199560e-02	3.986090e-02	8.772670e-03	3.620590e-02
60            	7.127930e-02	4.103990e-02	9.038010e-03	3.615680e-02
61            	6.982050e-02	4.172130e-02	9.245910e-03	3.647940e-02
62            	7.038940e-02	4.158810e-02	9.377860e-03	3.730580e-02
63            	7.212880e-02	4.095160e-02	9.520160e-03	3.779050e-02
64            	7.343030e-02	4.027960e-02	9.393550e-03	3.820470e-02
65            	7.371450e-02	4.006710e-02	9.239450e-03	3.838160e-02
66            	7.346120e-02	3.957970e-02	9.104440e-03	3.810800e-02
67            	7.352080e-02	3.960890e-02	9.090180e-03	3.892400e-02
68            	7.410150e-02	4.033680e-02	9.485720e-03	4.021170e-02
69            	7.507540e-02	4.256750e-02	1.015470e-02	4.189420e-02
70            	7.883260e-02	4.564310e-02	1.101310e-02	4.452620e-02
71            	8.204140e-02	4.935040e-02	1.180860e-02	4.692000e-02
72            	8.553770e-02	5.253580e-02	1.263480e-02	4.886900e-02
73            	8.666280e-02	5.620820e-02	1.356920e-02	5.160360e-02
74            	8.852130e-02	6.004600e-02	1.442360e-02	5.468350e-02
75            	8.905650e-02	6.275190e-02	1.495650e-02	5.759230e-02
76            	8.994150e-02	6.337000e-02	1.512050e-02	5.926730e-02
77            	9.070570e-02	6.076460e-02	1.483200e-02	5.817400e-02
78            	8.985640e-02	5.795310e-02	1.430030e-02	5.731780e-02
79            	8.780710e-02	5.526310e-02	1.379920e-02	5.587290e-02
80            	8.457940e-02	5.375990e-02	1.351660e-02	5.463670e-02
81            	8.122440e-02	5.434790e-02	1.320990e-02	5.345600e-02
82            	7.697820e-02	5.413620e-02	1.291670e-02	5.157610e-02
83            	7.467300e-02	5.468010e-02	1.265680e-02	5.014610e-02
84            	7.457470e-02	5.478220e-02	1.233210e-02	4.892940e-02
85            	7.861250e-02	5.324690e-02	1.221610e-02	4.884040e-02
86            	8.002600e-02	5.212990e-02	1.206360e-02	4.884080e-02
87            	8.006990e-02	5.054260e-02	1.175390e-02	4.845570e-02
88            	7.898290e-02	4.957470e-02	1.131960e-02	4.774530e-02
89            	7.854450e-02	4.965450e-02	1.110820e-02	4.733320e-02
90            	7.822040e-02	5.032650e-02	1.100640e-02	4.785230e-02
91            	7.596430e-02	5.075890e-02	1.091310e-02	4.847430e-02
92            	7.458520e-02	4.943190e-02	1.083350e-02	4.745970e-02
93            	7.691450e-02	4.758390e-02	1.089610e-02	4.584420e-02
94            	7.852360e-02	4.592510e-02	1.072110e-02	4.425670e-02
95            	7.877010e-02	4.491900e-02	1.033830e-02	4.360640e-02
96            	7.772510e-02	4.410950e-02	1.001490e-02	4.335460e-02
97            	7.745340e-02	4.343580e-02	9.849260e-03	4.372640e-02
98            	7.821490e-02	4.398270e-02	9.903340e-03	4.428880e-02
99            	7.777570e-02	4.558950e-02	1.014890e-02	4.486740e-02
100           	7.910220e-02	4.739930e-02	1.052200e-02	4.628460e-02
101           	7.930190e-02	5.029520e-02	1.099970e-02	4.816000e-02
