# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1             	1.000000e+00	5.162660e-01	1.000000e+00	4.692970e-01
2             	4.710110e-01	6.003310e-01	2.570680e-01	5.962870e-01
3             	4.826880e-02	4.896650e-01	1.593690e-01	4.604110e-01
4             	5.551810e-02	3.312850e-01	1.057950e-01	2.992540e-01
5             	8.698660e-02	2.560510e-01	8.117440e-02	2.380110e-01
6             	1.198520e-01	2.171730e-01	6.558030e-02	2.085290e-01
7             	1.312660e-01	1.850210e-01	5.637170e-02	1.774320e-01
8             	1.205860e-01	1.549760e-01	5.028570e-02	1.481370e-01
9             	1.075510e-01	1.298070e-01	4.419770e-02	1.182510e-01
10            	8.154340e-02	1.206770e-01	3.755730e-02	1.076460e-01
11            	6.517880e-02	1.115920e-01	3.167910e-02	1.031380e-01
12            	5.960460e-02	9.881380e-02	2.691650e-02	9.319480e-02
13            	5.782280e-02	8.461670e-02	2.360560e-02	8.094680e-02
14            	5.956140e-02	7.404580e-02	2.148110e-02	7.167040e-02
15            	6.512060e-02	6.704810e-02	1.986540e-02	6.554350e-02
16            	6.921410e-02	6.276040e-02	1.815910e-02	6.001070e-02
17            	7.220950e-02	5.968880e-02	1.652990e-02	5.591630e-02
18            	7.455640e-02	5.679040e-02	1.485060e-02	5.330820e-02
19            	7.548330e-02	5.398120e-02	1.314770e-02	5.120470e-02
20            	7.433540e-02	5.155360e-02	1.184630e-02	4.927640e-02
21            	7.217060e-02	4.936450e-02	1.091840e-02	4.744040e-02
22            	7.294550e-02	4.755960e-02	1.031750e-02	4.573150e-02
23            	7.546820e-02	4.613310e-02	1.005160e-02	4.429530e-02
24            	7.885770e-02	4.479930e-02	9.874710e-03	4.344880e-02
25            	8.083670e-02	4.393930e-02	9.773400e-03	4.295110e-02
26            	8.179910e-02	4.286400e-02	9.587610e-03	4.199250e-02
27            	8.077480e-02	4.234110e-02	9.584890e-03	4.187400e-02
28            	7.774450e-02	4.202970e-02	9.683780e-03	4.237780e-02
29            	7.733610e-02	4.174860e-02	9.677710e-03	4.218560e-02
30            	7.666840e-02	4.136440e-02	9.523330e-03	4.164190e-02
31            	7.678530e-02	4.085110e-02	9.230160e-03	4.085590e-02
32            	7.671380e-02	4.031100e-02	8.884700e-03	3.940490e-02
33            	7.708290e-02	4.024020e-02	8.817880e-03	3.831910e-02
34            	7.668170e-02	4.090080e-02	9.194260e-03	3.849620e-02
35            	7.559640e-02	4.217160e-02	9.778540e-03	4.033520e-02
36            	7.481160e-02	4.345410e-02	1.021720e-02	4.263030e-02
37            	7.512300e-02	4.458210e-02	1.048920e-02	4.444870e-02
38            	7.540240e-02	4.549110e-02	1.072350e-02	4.589220e-02
39            	7.622540e-02	4.733290e-02	1.112580e-02	4.819820e-02
40            	7.763910e-02	5.036360e-02	1.157290e-02	5.111500e-02
41            	7.748690e-02	5.239030e-02	1.207530e-02	5.336480e-02
42            	7.871760e-02	5.415770e-02	1.301450e-02	5.649460e-02
43            	8.214320e-02	5.545580e-02	1.412820e-02	6.030110e-02
44            	8.285970e-02	5.605820e-02	1.496770e-02	6.268540e-02
45            	8.171570e-02	5.696750e-02	1.508020e-02	6.153260e-02
46            	7.871700e-02	5.600870e-02	1.471340e-02	5.805660e-02
47            	7.630900e-02	5.427640e-02	1.389940e-02	5.471480e-02
48            	7.528640e-02	5.232010e-02	1.283510e-02	5.124970e-02
49            	7.477670e-02	4.949210e-02	1.174800e-02	4.786110e-02
50            	7.559920e-02	4.697620e-02	1.098180e-02	4.444110e-02
51            	7.420010e-02	4.417090e-02	1.014900e-02	4.089140e-02
52            	7.104080e-02	4.115460e-02	9.428930e-03	3.819200e-02
53            	6.796300e-02	3.840850e-02	8.896600e-03	3.625200e-02
54            	6.487700e-02	3.715820e-02	8.653160e-03	3.592760e-02
55            	6.388570e-02	3.723870e-02	8.575980e-03	3.642030e-02
56            	6.278400e-02	3.735280e-02	8.527680e-03	3.665020e-02
57            	6.214450e-02	3.757800e-02	8.662710e-03	3.744970e-02
58            	6.298280e-02	3.808990e-02	8.847720e-03	3.866140e-02
59            	6.395300e-02	3.891020e-02	9.126360e-03	3.980530e-02
60            	6.480820e-02	3.980390e-02	9.212590e-03	4.044720e-02
61            	6.581700e-02	4.105640e-02	9.380350e-03	4.113760e-02
62            	6.748060e-02	4.227160e-02	9.746490e-03	4.189230e-02
63            	7.049470e-02	4.392010e-02	1.042910e-02	4.289860e-02
64            	7.412540e-02	4.547710e-02	1.130940e-02	4.431450e-02
65            	7.789370e-02	4.770720e-02	1.242670e-02	4.651450e-02
66            	8.199340e-02	5.052780e-02	1.363950e-02	4.925300e-02
67            	8.776510e-02	5.364930e-02	1.479660e-02	5.212040e-02
68            	9.210600e-02	5.763260e-02	1.596970e-02	5.652020e-02
69            	9.472900e-02	6.177610e-02	1.720760e-02	6.146810e-02
70            	9.618030e-02	6.605280e-02	1.857540e-02	6.751800e-02
71            	9.707000e-02	7.115540e-02	1.981630e-02	7.458680e-02
72            	9.962860e-02	7.657220e-02	2.111450e-02	8.130470e-02
73            	9.916900e-02	8.106560e-02	2.224730e-02	8.660430e-02
74            	1.006610e-01	8.453610e-02	2.345840e-02	9.110870e-02
75            	1.035800e-01	8.708140e-02	2.466700e-02	9.366950e-02
76            	1.053060e-01	8.734210e-02	2.530930e-02	9.321710e-02
77            	1.005420e-01	8.413540e-02	2.501870e-02	8.604550e-02
78            	8.966330e-02	7.838690e-02	2.421560e-02	7.871290e-02
