# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1             	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00
2             	9.239840e-02	5.416770e-01	2.319890e-01	5.556010e-01
3             	1.819980e-01	4.848960e-01	1.545730e-01	4.342440e-01
4             	9.188060e-02	3.409960e-01	1.113080e-01	2.980210e-01
5             	8.516660e-02	2.729450e-01	8.332230e-02	2.504920e-01
6             	1.274950e-01	2.299820e-01	6.510790e-02	2.254350e-01
7             	9.595610e-02	1.915530e-01	5.412160e-02	1.948840e-01
8             	8.198690e-02	1.610190e-01	4.766960e-02	1.560790e-01
9             	6.936780e-02	1.334620e-01	4.076740e-02	1.339930e-01
10            	6.355460e-02	1.151510e-01	3.381540e-02	1.222740e-01
11            	6.307620e-02	1.037340e-01	2.826190e-02	1.110840e-01
12            	6.261990e-02	9.392390e-02	2.462590e-02	9.766310e-02
13            	6.096720e-02	8.550230e-02	2.171800e-02	8.741690e-02
14            	6.034070e-02	7.899080e-02	1.945530e-02	7.986070e-02
15            	5.523400e-02	7.306690e-02	1.790580e-02	7.448980e-02
16            	4.923980e-02	6.647600e-02	1.685230e-02	6.937500e-02
17            	4.548480e-02	6.092780e-02	1.574310e-02	6.562450e-02
18            	4.382340e-02	5.465000e-02	1.444470e-02	6.025770e-02
19            	4.258420e-02	5.035760e-02	1.303520e-02	5.545630e-02
20            	4.411230e-02	4.511010e-02	1.209980e-02	5.090250e-02
21            	4.531900e-02	4.028610e-02	1.044240e-02	4.468180e-02
22            	4.602610e-02	3.566300e-02	8.775350e-03	3.804350e-02
23            	4.587920e-02	3.171660e-02	7.560260e-03	3.223880e-02
24            	4.698220e-02	2.937990e-02	6.712740e-03	2.870090e-02
25            	4.750920e-02	2.765950e-02	6.074750e-03	2.690160e-02
26            	4.693100e-02	2.608490e-02	5.583840e-03	2.575990e-02
27            	4.612410e-02	2.433350e-02	5.268830e-03	2.441230e-02
28            	4.429830e-02	2.234400e-02	5.128500e-03	2.229300e-02
29            	4.266790e-02	2.105590e-02	5.051870e-03	2.087420e-02
30            	4.180290e-02	2.022710e-02	4.943870e-03	2.016830e-02
31            	4.127800e-02	1.987830e-02	4.875090e-03	2.011230e-02
32            	4.140150e-02	1.964520e-02	4.839650e-03	1.986940e-02
33            	3.985290e-02	2.036130e-02	4.638000e-03	2.011870e-02
34            	3.967930e-02	1.972020e-02	4.431050e-03	1.880910e-02
35            	3.948740e-02	1.900280e-02	4.271170e-03	1.747260e-02
36            	4.051830e-02	1.787310e-02	4.185830e-03	1.591910e-02
37            	4.158760e-02	1.673770e-02	4.113900e-03	1.490670e-02
38            	4.255900e-02	1.559880e-02	4.011110e-03	1.447200e-02
39            	4.339760e-02	1.521230e-02	3.905200e-03	1.469180e-02
40            	4.339210e-02	1.532540e-02	3.831750e-03	1.503270e-02
41            	4.276140e-02	1.542990e-02	3.828370e-03	1.537940e-02
42            	4.105240e-02	1.541550e-02	3.861300e-03	1.575120e-02
43            	3.913580e-02	1.587510e-02	3.913580e-03	1.644520e-02
44            	3.803270e-02	1.615650e-02	4.024200e-03	1.651710e-02
45            	3.776170e-02	1.642620e-02	4.225390e-03	1.638060e-02
46            	3.952970e-02	1.627830e-02	4.535090e-03	1.589180e-02
47            	4.166400e-02	1.661320e-02	4.780330e-03	1.626610e-02
48            	4.289560e-02	1.751160e-02	4.928930e-03	1.712640e-02
49            	4.198530e-02	1.862810e-02	4.935480e-03	1.811940e-02
50            	4.097570e-02	1.966440e-02	4.846780e-03	1.864240e-02
51            	3.925630e-02	2.028260e-02	4.688580e-03	1.861660e-02
52            	3.989520e-02	2.029330e-02	4.617720e-03	1.794160e-02
53            	4.138830e-02	1.967570e-02	4.604010e-03	1.702890e-02
54            	4.349610e-02	1.931000e-02	4.582230e-03	1.630810e-02
55            	4.522450e-02	1.873020e-02	4.613640e-03	1.566590e-02
56            	4.612520e-02	1.828060e-02	4.691360e-03	1.569440e-02
57            	4.482390e-02	1.831450e-02	4.695560e-03	1.611240e-02
58            	4.323140e-02	1.845300e-02	4.718480e-03	1.727890e-02
59            	4.242580e-02	1.855030e-02	4.777050e-03	1.821860e-02
60            	4.222540e-02	1.886030e-02	4.873190e-03	1.935030e-02
61            	4.240330e-02	2.038870e-02	4.986220e-03	2.126940e-02
62            	4.300730e-02	2.177550e-02	5.167890e-03	2.253580e-02
63            	4.438240e-02	2.310940e-02	5.358740e-03	2.346060e-02
64            	4.462480e-02	2.428650e-02	5.659060e-03	2.405110e-02
65            	4.363100e-02	2.452810e-02	5.958210e-03	2.375910e-02
66            	4.437590e-02	2.300500e-02	6.226020e-03	2.244550e-02
67            	4.483710e-02	2.196100e-02	6.436850e-03	2.230790e-02
68            	4.540760e-02	2.268160e-02	6.594790e-03	2.391610e-02
69            	4.639500e-02	2.421070e-02	6.555150e-03	2.538390e-02
70            	4.601230e-02	2.487700e-02	6.283890e-03	2.572180e-02
71            	4.345500e-02	2.468840e-02	5.940240e-03	2.488700e-02
72            	4.261310e-02	2.391420e-02	5.555460e-03	2.306510e-02
73            	4.457750e-02	2.246850e-02	5.260470e-03	2.105030e-02
74            	4.678030e-02	2.126940e-02	5.081340e-03	1.972900e-02
75            	4.807470e-02	2.034350e-02	4.979640e-03	1.863140e-02
76            	4.643750e-02	1.929500e-02	4.985790e-03	1.762410e-02
77            	4.553390e-02	1.864270e-02	5.007930e-03	1.777610e-02
78            	4.457610e-02	1.840370e-02	5.048490e-03	1.845640e-02
79            	4.352580e-02	1.831400e-02	5.088750e-03	1.910960e-02
80            	4.265460e-02	1.813550e-02	5.045870e-03	1.941500e-02
81            	4.149590e-02	1.807610e-02	4.952630e-03	1.974320e-02
82            	4.179090e-02	1.856460e-02	4.879050e-03	2.023900e-02
83            	4.115790e-02	2.002850e-02	4.886270e-03	2.120560e-02
84            	4.118810e-02	2.136250e-02	4.949160e-03	2.181340e-02
85            	4.112130e-02	2.234420e-02	5.078770e-03	2.246220e-02
86            	4.039960e-02	2.284980e-02	5.369960e-03	2.268150e-02
87            	3.963130e-02	2.239050e-02	5.629460e-03	2.227220e-02
88            	4.009020e-02	2.064720e-02	5.902730e-03	2.110640e-02
89            	4.063910e-02	2.075710e-02	6.087040e-03	2.171520e-02
90            	4.083090e-02	2.206490e-02	6.116330e-03	2.321420e-02
91            	4.287610e-02	2.295090e-02	5.951150e-03	2.401690e-02
92            	4.228290e-02	2.334200e-02	5.652940e-03	2.382090e-02
93            	4.158650e-02	2.315750e-02	5.380970e-03	2.259930e-02
94            	4.171140e-02	2.234320e-02	5.154300e-03	2.084270e-02
95            	4.392410e-02	2.149820e-02	5.003090e-03	1.961070e-02
96            	4.637010e-02	2.085800e-02	4.961460e-03	1.875480e-02
97            	4.613430e-02	2.011920e-02	5.029960e-03	1.793550e-02
98            	4.491440e-02	1.954030e-02	5.071660e-03	1.747440e-02
99            	4.402240e-02	1.887380e-02	5.093150e-03	1.762890e-02
100           	4.307850e-02	1.889820e-02	5.154330e-03	1.868080e-02
101           	4.222290e-02	1.906190e-02	5.209590e-03	1.941380e-02
102           	4.186900e-02	1.948410e-02	5.266360e-03	2.009460e-02
103           	4.242800e-02	2.057490e-02	5.321780e-03	2.111390e-02
104           	4.280430e-02	2.260510e-02	5.376230e-03	2.301060e-02
105           	4.318580e-02	2.428460e-02	5.476520e-03	2.428200e-02
106           	4.345070e-02	2.551250e-02	5.660240e-03	2.537780e-02
107           	4.279570e-02	2.688100e-02	6.010990e-03	2.664920e-02
108           	4.248940e-02	2.678390e-02	6.314100e-03	2.624650e-02
109           	4.360440e-02	2.546980e-02	6.679390e-03	2.582670e-02
110           	4.527980e-02	2.499540e-02	6.980060e-03	2.557440e-02
111           	4.705370e-02	2.641930e-02	7.116940e-03	2.725250e-02
112           	4.868920e-02	2.764250e-02	7.000120e-03	2.806530e-02
