# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1             	1.000000e+00	1.573880e-01	1.000000e+00	1.160630e-01
2             	7.938720e-02	5.670780e-01	2.987260e-01	5.932200e-01
3             	2.724430e-02	4.101790e-01	1.443710e-01	4.335230e-01
4             	4.564250e-02	2.885620e-01	9.013540e-02	2.911680e-01
5             	1.623910e-01	2.507810e-01	6.968800e-02	2.462360e-01
6             	1.234170e-01	2.209490e-01	5.421340e-02	1.964560e-01
7             	9.876150e-02	1.789840e-01	4.530540e-02	1.625170e-01
8             	1.313070e-01	1.373810e-01	3.820200e-02	1.361280e-01
9             	7.050760e-02	1.097210e-01	3.085280e-02	1.090830e-01
10            	5.224260e-02	9.248710e-02	2.438880e-02	8.648830e-02
11            	4.140410e-02	7.945370e-02	2.029220e-02	7.460290e-02
12            	3.774860e-02	6.990610e-02	1.737850e-02	6.537200e-02
13            	3.587500e-02	6.128520e-02	1.549860e-02	5.660480e-02
14            	3.494050e-02	5.388700e-02	1.414800e-02	4.960850e-02
15            	3.548350e-02	4.868450e-02	1.313890e-02	4.513590e-02
16            	3.583690e-02	4.381120e-02	1.210310e-02	4.060870e-02
17            	3.630710e-02	3.964740e-02	1.100970e-02	3.641470e-02
18            	3.667460e-02	3.577900e-02	9.951730e-03	3.298480e-02
19            	3.665440e-02	3.181130e-02	9.004960e-03	2.997040e-02
20            	3.702530e-02	2.839170e-02	8.153120e-03	2.719920e-02
21            	3.815390e-02	2.561820e-02	7.382730e-03	2.461370e-02
22            	4.020340e-02	2.349220e-02	6.715990e-03	2.247810e-02
23            	4.298980e-02	2.171620e-02	6.193480e-03	2.073320e-02
24            	4.614940e-02	2.023890e-02	5.793600e-03	1.938380e-02
25            	4.821890e-02	1.894700e-02	5.461820e-03	1.834430e-02
26            	4.332970e-02	1.780530e-02	5.174110e-03	1.751200e-02
27            	3.942550e-02	1.682410e-02	4.903800e-03	1.677110e-02
28            	3.638240e-02	1.596360e-02	4.657360e-03	1.603400e-02
29            	3.394080e-02	1.508450e-02	4.420100e-03	1.528840e-02
30            	3.199230e-02	1.423650e-02	4.181400e-03	1.447920e-02
31            	3.023930e-02	1.345110e-02	3.973450e-03	1.369180e-02
32            	2.863870e-02	1.272790e-02	3.789010e-03	1.294950e-02
33            	2.713590e-02	1.207360e-02	3.624230e-03	1.232120e-02
34            	2.576020e-02	1.150520e-02	3.482900e-03	1.177360e-02
35            	2.455560e-02	1.095040e-02	3.358250e-03	1.129150e-02
36            	2.352540e-02	1.049690e-02	3.263100e-03	1.094530e-02
37            	2.261990e-02	1.006620e-02	3.174630e-03	1.065600e-02
38            	2.194960e-02	9.688520e-03	3.095470e-03	1.041920e-02
39            	2.131250e-02	9.371900e-03	3.021070e-03	1.021530e-02
40            	2.071250e-02	9.073370e-03	2.940910e-03	1.000970e-02
41            	2.008940e-02	8.787730e-03	2.850720e-03	9.772180e-03
42            	1.939870e-02	8.514230e-03	2.746040e-03	9.494390e-03
43            	1.866960e-02	8.233080e-03	2.638230e-03	9.181880e-03
44            	1.794700e-02	7.945410e-03	2.532310e-03	8.842270e-03
45            	1.723880e-02	7.665480e-03	2.430480e-03	8.502930e-03
46            	1.654980e-02	7.401870e-03	2.331980e-03	8.159530e-03
47            	1.586370e-02	7.148180e-03	2.235250e-03	7.815450e-03
48            	1.519120e-02	6.883760e-03	2.135680e-03	7.474950e-03
49            	1.453670e-02	6.615480e-03	2.035990e-03	7.139480e-03
50            	1.391850e-02	6.347490e-03	1.938370e-03	6.812010e-03
51            	1.332220e-02	6.083170e-03	1.842790e-03	6.498800e-03
52            	1.274450e-02	5.818320e-03	1.752360e-03	6.225950e-03
53            	1.219140e-02	5.567330e-03	1.667260e-03	5.987630e-03
54            	1.165550e-02	5.297700e-03	1.584950e-03	5.746980e-03
55            	1.113760e-02	5.031030e-03	1.510560e-03	5.512080e-03
56            	1.061970e-02	4.771110e-03	1.438430e-03	5.299640e-03
57            	1.010110e-02	4.565040e-03	1.371640e-03	5.108390e-03
58            	9.600350e-03	4.375370e-03	1.308560e-03	4.921820e-03
59            	9.113510e-03	4.195880e-03	1.249470e-03	4.728490e-03
60            	8.644600e-03	4.022930e-03	1.192200e-03	4.531810e-03
61            	8.247620e-03	3.875680e-03	1.142250e-03	4.332270e-03
