# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1             	1.000000e+00	2.721480e-01	1.000000e+00	2.081330e-01
2             	1.277130e-01	5.783640e-01	2.981350e-01	6.043710e-01
3             	3.479100e-02	4.412760e-01	1.483100e-01	4.619150e-01
4             	4.989180e-02	3.055090e-01	9.440590e-02	3.059530e-01
5             	1.275100e-01	2.613560e-01	7.225530e-02	2.500490e-01
6             	1.555900e-01	2.233400e-01	5.739300e-02	2.007820e-01
7             	1.208240e-01	1.820400e-01	4.823380e-02	1.615150e-01
8             	1.117770e-01	1.431380e-01	4.123280e-02	1.371740e-01
9             	6.574470e-02	1.139590e-01	3.337250e-02	1.118620e-01
10            	5.129610e-02	9.962670e-02	2.680570e-02	9.151970e-02
11            	4.269180e-02	8.774650e-02	2.241520e-02	7.905590e-02
12            	3.922770e-02	7.707990e-02	1.930610e-02	6.891490e-02
13            	3.754150e-02	6.689230e-02	1.713630e-02	5.913870e-02
14            	3.721000e-02	5.906500e-02	1.561980e-02	5.216180e-02
15            	3.805980e-02	5.264380e-02	1.441000e-02	4.741820e-02
16            	3.945120e-02	4.716930e-02	1.311730e-02	4.279970e-02
17            	4.118510e-02	4.231140e-02	1.187450e-02	3.894460e-02
18            	4.253400e-02	3.787850e-02	1.081440e-02	3.574540e-02
19            	4.446590e-02	3.423790e-02	9.821010e-03	3.302530e-02
20            	4.607520e-02	3.142700e-02	8.884010e-03	3.070070e-02
21            	4.758710e-02	2.919780e-02	8.027610e-03	2.866970e-02
22            	5.022550e-02	2.726140e-02	7.315030e-03	2.698250e-02
23            	5.317980e-02	2.547690e-02	6.763830e-03	2.542260e-02
24            	5.375920e-02	2.401360e-02	6.385220e-03	2.408550e-02
25            	4.760600e-02	2.269160e-02	6.184460e-03	2.304100e-02
26            	4.365210e-02	2.135070e-02	5.908080e-03	2.193070e-02
27            	4.089580e-02	2.017090e-02	5.702800e-03	2.104470e-02
28            	3.899140e-02	1.896660e-02	5.472560e-03	2.031810e-02
29            	3.702310e-02	1.804780e-02	5.347050e-03	1.977320e-02
30            	3.507220e-02	1.723520e-02	5.219300e-03	1.908460e-02
31            	3.376650e-02	1.668260e-02	5.182260e-03	1.864780e-02
32            	3.305670e-02	1.646610e-02	5.166460e-03	1.846370e-02
33            	3.250270e-02	1.643060e-02	5.110190e-03	1.840130e-02
34            	3.163170e-02	1.642360e-02	5.007410e-03	1.816550e-02
35            	3.054920e-02	1.632180e-02	4.884580e-03	1.766680e-02
36            	2.944450e-02	1.623060e-02	4.780760e-03	1.706430e-02
37            	2.851080e-02	1.614700e-02	4.688360e-03	1.648580e-02
38            	2.826550e-02	1.623700e-02	4.616490e-03	1.608400e-02
39            	2.845840e-02	1.626940e-02	4.575500e-03	1.581780e-02
40            	2.885700e-02	1.630170e-02	4.578340e-03	1.567480e-02
41            	2.926420e-02	1.633000e-02	4.580310e-03	1.573820e-02
42            	2.959070e-02	1.619370e-02	4.559440e-03	1.594030e-02
43            	2.925070e-02	1.591410e-02	4.436750e-03	1.592960e-02
44            	2.825320e-02	1.551720e-02	4.212420e-03	1.568980e-02
45            	2.714010e-02	1.515080e-02	4.031680e-03	1.537950e-02
46            	2.586010e-02	1.492170e-02	3.932430e-03	1.506870e-02
47            	2.468280e-02	1.483200e-02	3.903290e-03	1.478760e-02
48            	2.367970e-02	1.484730e-02	3.905490e-03	1.452040e-02
49            	2.302430e-02	1.501990e-02	3.902570e-03	1.435430e-02
50            	2.290240e-02	1.513230e-02	3.916650e-03	1.442740e-02
51            	2.284270e-02	1.513290e-02	3.966370e-03	1.452900e-02
52            	2.312090e-02	1.531890e-02	4.057560e-03	1.470280e-02
53            	2.353650e-02	1.566470e-02	4.188800e-03	1.511020e-02
54            	2.420120e-02	1.611870e-02	4.315630e-03	1.559640e-02
55            	2.448350e-02	1.700050e-02	4.452820e-03	1.586450e-02
56            	2.421450e-02	1.812170e-02	4.607570e-03	1.595460e-02
57            	2.359130e-02	1.873200e-02	4.662200e-03	1.563640e-02
58            	2.313980e-02	1.903450e-02	4.640340e-03	1.536110e-02
59            	2.324860e-02	1.921260e-02	4.646780e-03	1.542910e-02
60            	2.394370e-02	1.914920e-02	4.611490e-03	1.557030e-02
61            	2.429800e-02	1.922210e-02	4.640590e-03	1.562080e-02
62            	2.545620e-02	1.979030e-02	4.667510e-03	1.645280e-02
63            	2.635570e-02	2.063470e-02	4.744750e-03	1.757380e-02
64            	2.697320e-02	2.180680e-02	4.962310e-03	1.855800e-02
65            	2.739530e-02	2.329660e-02	5.241260e-03	1.948490e-02
66            	2.780880e-02	2.482160e-02	5.571050e-03	2.032320e-02
67            	2.822960e-02	2.640590e-02	5.900750e-03	2.108960e-02
68            	2.894590e-02	2.805650e-02	6.270280e-03	2.193770e-02
69            	3.052750e-02	2.930720e-02	6.534980e-03	2.290780e-02
70            	3.211330e-02	2.985760e-02	6.684500e-03	2.377780e-02
71            	3.320400e-02	3.006830e-02	6.822570e-03	2.456910e-02
72            	3.427810e-02	3.025790e-02	7.013520e-03	2.579110e-02
73            	3.440880e-02	2.978440e-02	7.138790e-03	2.656070e-02
74            	3.481010e-02	2.965690e-02	7.194070e-03	2.702870e-02
75            	3.570590e-02	2.983960e-02	7.329770e-03	2.784560e-02
76            	3.614690e-02	3.030960e-02	7.442740e-03	2.831350e-02
77            	3.516240e-02	2.981650e-02	7.365750e-03	2.719900e-02
78            	3.363360e-02	2.882430e-02	7.123070e-03	2.542490e-02
79            	3.220990e-02	2.750020e-02	6.783540e-03	2.382940e-02
80            	3.204670e-02	2.576250e-02	6.394500e-03	2.229280e-02
81            	3.289740e-02	2.420760e-02	6.060430e-03	2.100360e-02
82            	3.354340e-02	2.280590e-02	5.746760e-03	1.986200e-02
83            	3.313220e-02	2.170700e-02	5.453860e-03	1.898350e-02
84            	3.204410e-02	2.112500e-02	5.189590e-03	1.835960e-02
85            	3.078130e-02	2.115120e-02	4.947630e-03	1.808390e-02
86            	2.983360e-02	2.153340e-02	4.810930e-03	1.820720e-02
87            	2.932580e-02	2.204840e-02	4.810120e-03	1.869630e-02
88            	2.919840e-02	2.292070e-02	4.926480e-03	1.922420e-02
89            	2.928740e-02	2.374320e-02	5.110620e-03	1.981030e-02
90            	2.942140e-02	2.450190e-02	5.332830e-03	2.036340e-02
91            	2.957960e-02	2.544810e-02	5.618860e-03	2.100090e-02
92            	3.078520e-02	2.649850e-02	5.861990e-03	2.158320e-02
93            	3.223680e-02	2.746740e-02	6.049660e-03	2.243240e-02
94            	3.378350e-02	2.802210e-02	6.191450e-03	2.347260e-02
95            	3.487570e-02	2.860290e-02	6.317380e-03	2.455080e-02
96            	3.592900e-02	2.864230e-02	6.430770e-03	2.491690e-02
97            	3.540530e-02	2.810290e-02	6.460440e-03	2.525870e-02
98            	3.501170e-02	2.811090e-02	6.602510e-03	2.521440e-02
99            	3.619920e-02	2.927830e-02	6.994250e-03	2.567070e-02
100           	3.692110e-02	3.104300e-02	7.452490e-03	2.613660e-02
101           	3.633700e-02	3.274570e-02	7.694720e-03	2.619370e-02
102           	3.516550e-02	3.376750e-02	7.775790e-03	2.599140e-02
103           	3.606960e-02	3.374850e-02	7.774980e-03	2.619310e-02
104           	3.863710e-02	3.287760e-02	7.609720e-03	2.605510e-02
105           	4.089920e-02	3.184470e-02	7.366280e-03	2.589760e-02
106           	4.143920e-02	3.096510e-02	7.212020e-03	2.519090e-02
107           	4.036290e-02	3.017540e-02	7.149350e-03	2.433640e-02
108           	4.004940e-02	3.058820e-02	7.117240e-03	2.431040e-02
109           	3.866330e-02	3.134980e-02	7.244860e-03	2.484480e-02
110           	3.764410e-02	3.204340e-02	7.484650e-03	2.499020e-02
111           	3.798340e-02	3.284920e-02	7.713770e-03	2.587340e-02
112           	3.977670e-02	3.345380e-02	7.764260e-03	2.713080e-02
113           	4.159540e-02	3.367930e-02	7.886360e-03	2.782260e-02
114           	4.277430e-02	3.369080e-02	7.960170e-03	2.811270e-02
115           	4.205440e-02	3.411660e-02	7.905680e-03	2.837340e-02
