# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1             	1.000000e+00	2.189230e-01	1.000000e+00	1.645970e-01
2             	1.047340e-01	5.744490e-01	2.982220e-01	6.005150e-01
3             	3.170080e-02	4.300800e-01	1.464610e-01	4.518510e-01
4             	4.726860e-02	2.979780e-01	9.295970e-02	2.995900e-01
5             	1.326540e-01	2.591510e-01	7.118400e-02	2.478330e-01
6             	1.420750e-01	2.210620e-01	5.619300e-02	1.995150e-01
7             	1.114830e-01	1.788120e-01	4.706070e-02	1.612220e-01
8             	1.184630e-01	1.413160e-01	4.007770e-02	1.381970e-01
9             	6.573020e-02	1.119840e-01	3.242500e-02	1.124520e-01
10            	5.044040e-02	9.671760e-02	2.583390e-02	9.075550e-02
11            	4.093800e-02	8.402610e-02	2.155720e-02	7.782700e-02
12            	3.734100e-02	7.343170e-02	1.852380e-02	6.792640e-02
13            	3.580160e-02	6.414050e-02	1.650490e-02	5.882690e-02
14            	3.606390e-02	5.683550e-02	1.507860e-02	5.216190e-02
15            	3.677410e-02	5.068550e-02	1.396610e-02	4.733350e-02
16            	3.775200e-02	4.570430e-02	1.275280e-02	4.236220e-02
17            	3.870590e-02	4.118240e-02	1.152480e-02	3.799430e-02
18            	3.924990e-02	3.687420e-02	1.045410e-02	3.475890e-02
19            	4.007840e-02	3.285120e-02	9.501840e-03	3.187490e-02
20            	4.109780e-02	2.962210e-02	8.560900e-03	2.899710e-02
21            	4.277250e-02	2.720660e-02	7.705220e-03	2.655080e-02
22            	4.535600e-02	2.529190e-02	7.009110e-03	2.463410e-02
23            	4.841560e-02	2.358170e-02	6.470190e-03	2.312530e-02
24            	5.205550e-02	2.212150e-02	6.069040e-03	2.184020e-02
25            	4.737810e-02	2.084130e-02	5.777460e-03	2.083930e-02
26            	4.224690e-02	1.968090e-02	5.546290e-03	1.993020e-02
27            	3.860670e-02	1.864590e-02	5.312090e-03	1.907330e-02
28            	3.680070e-02	1.747180e-02	4.991090e-03	1.806160e-02
29            	3.477050e-02	1.648300e-02	4.783510e-03	1.740370e-02
30            	3.284420e-02	1.558570e-02	4.579870e-03	1.672940e-02
31            	3.116450e-02	1.477080e-02	4.413660e-03	1.607810e-02
32            	2.964750e-02	1.405330e-02	4.293710e-03	1.550150e-02
33            	2.860910e-02	1.347440e-02	4.208340e-03	1.497920e-02
34            	2.787430e-02	1.309480e-02	4.156950e-03	1.463020e-02
35            	2.737760e-02	1.288480e-02	4.126650e-03	1.449110e-02
36            	2.693540e-02	1.280580e-02	4.089220e-03	1.441600e-02
37            	2.644710e-02	1.285450e-02	4.069340e-03	1.434830e-02
38            	2.591960e-02	1.291050e-02	4.029770e-03	1.419610e-02
39            	2.529050e-02	1.292080e-02	3.990670e-03	1.395800e-02
40            	2.482310e-02	1.292000e-02	3.942580e-03	1.366070e-02
41            	2.444530e-02	1.290780e-02	3.880340e-03	1.333620e-02
42            	2.430770e-02	1.282460e-02	3.788170e-03	1.300020e-02
43            	2.411800e-02	1.265890e-02	3.679730e-03	1.269970e-02
44            	2.375980e-02	1.241710e-02	3.551480e-03	1.234520e-02
45            	2.331880e-02	1.213330e-02	3.423160e-03	1.203100e-02
46            	2.283280e-02	1.178080e-02	3.290240e-03	1.171660e-02
47            	2.225590e-02	1.144460e-02	3.170800e-03	1.151580e-02
48            	2.150640e-02	1.098910e-02	3.052990e-03	1.122980e-02
49            	2.052300e-02	1.066950e-02	2.956750e-03	1.098710e-02
50            	1.947150e-02	1.040670e-02	2.880490e-03	1.072570e-02
51            	1.850390e-02	1.024770e-02	2.834010e-03	1.054370e-02
52            	1.764770e-02	1.013310e-02	2.797560e-03	1.038270e-02
53            	1.690970e-02	1.001300e-02	2.756900e-03	1.018090e-02
54            	1.632140e-02	9.884790e-03	2.725710e-03	9.967590e-03
55            	1.595690e-02	9.845680e-03	2.706710e-03	9.763350e-03
56            	1.587460e-02	9.886020e-03	2.717070e-03	9.654050e-03
57            	1.603820e-02	1.001170e-02	2.738960e-03	9.646050e-03
58            	1.620100e-02	1.016130e-02	2.779020e-03	9.793280e-03
59            	1.636810e-02	1.054430e-02	2.855160e-03	1.010680e-02
60            	1.635630e-02	1.097850e-02	2.950160e-03	1.014210e-02
61            	1.612240e-02	1.151450e-02	3.033080e-03	1.013600e-02
62            	1.568120e-02	1.181010e-02	3.054380e-03	9.918850e-03
63            	1.521620e-02	1.197530e-02	3.034700e-03	9.756110e-03
64            	1.530790e-02	1.202250e-02	3.021850e-03	9.611940e-03
65            	1.622870e-02	1.202920e-02	3.012510e-03	9.623240e-03
66            	1.763510e-02	1.220800e-02	3.007560e-03	9.794440e-03
67            	1.888560e-02	1.265540e-02	3.074530e-03	1.035020e-02
68            	1.948010e-02	1.352890e-02	3.211400e-03	1.124100e-02
69            	1.965290e-02	1.447530e-02	3.392610e-03	1.202440e-02
70            	1.961400e-02	1.546160e-02	3.577470e-03	1.263780e-02
71            	1.934720e-02	1.630770e-02	3.786600e-03	1.313910e-02
72            	1.917200e-02	1.717410e-02	3.994560e-03	1.365130e-02
73            	1.911990e-02	1.796890e-02	4.218430e-03	1.414630e-02
74            	1.983490e-02	1.868700e-02	4.369470e-03	1.470120e-02
75            	2.154050e-02	1.942030e-02	4.494770e-03	1.530040e-02
76            	2.374850e-02	2.001410e-02	4.653890e-03	1.593510e-02
77            	2.627410e-02	2.065900e-02	4.861360e-03	1.658200e-02
78            	2.758450e-02	2.082820e-02	5.047440e-03	1.725660e-02
79            	2.813720e-02	2.148790e-02	5.313520e-03	1.839540e-02
80            	2.905540e-02	2.277870e-02	5.536860e-03	1.967240e-02
81            	3.011210e-02	2.402330e-02	5.796600e-03	2.049120e-02
82            	3.010570e-02	2.483670e-02	5.934190e-03	2.051880e-02
83            	2.888400e-02	2.517990e-02	5.961270e-03	1.985330e-02
84            	2.796620e-02	2.463790e-02	5.955870e-03	1.907630e-02
85            	2.858000e-02	2.397040e-02	5.846350e-03	1.834230e-02
86            	2.973760e-02	2.315020e-02	5.697030e-03	1.772560e-02
87            	3.082470e-02	2.260970e-02	5.606230e-03	1.739470e-02
88            	3.118850e-02	2.263260e-02	5.588330e-03	1.770020e-02
89            	3.172710e-02	2.317340e-02	5.617580e-03	1.880450e-02
90            	3.209710e-02	2.370870e-02	5.650300e-03	1.979770e-02
91            	3.210230e-02	2.399610e-02	5.657740e-03	2.027330e-02
92            	3.134200e-02	2.461970e-02	5.728130e-03	2.073350e-02
93            	3.045380e-02	2.517970e-02	5.799910e-03	2.093560e-02
94            	2.982440e-02	2.567580e-02	5.964590e-03	2.116580e-02
95            	2.966440e-02	2.624450e-02	6.121700e-03	2.157910e-02
96            	2.962280e-02	2.669190e-02	6.280110e-03	2.188180e-02
97            	3.064310e-02	2.691020e-02	6.370230e-03	2.199760e-02
98            	3.246130e-02	2.716090e-02	6.468490e-03	2.225230e-02
99            	3.402110e-02	2.746000e-02	6.557160e-03	2.280040e-02
100           	3.529610e-02	2.800600e-02	6.785630e-03	2.348560e-02
101           	3.582040e-02	2.839340e-02	7.013830e-03	2.434710e-02
102           	3.610080e-02	2.932810e-02	7.267790e-03	2.553310e-02
103           	3.666890e-02	3.053250e-02	7.458550e-03	2.659820e-02
104           	3.646790e-02	3.063310e-02	7.464320e-03	2.651280e-02
105           	3.534620e-02	3.003650e-02	7.255310e-03	2.511270e-02
106           	3.505750e-02	2.901750e-02	6.999020e-03	2.315050e-02
107           	3.494990e-02	2.748410e-02	6.764150e-03	2.150490e-02
108           	3.517160e-02	2.611390e-02	6.409990e-03	2.019060e-02
109           	3.551460e-02	2.464180e-02	6.115480e-03	1.928940e-02
110           	3.529880e-02	2.399210e-02	5.866010e-03	1.892210e-02
111           	3.508590e-02	2.407840e-02	5.669470e-03	1.937660e-02
112           	3.483760e-02	2.416900e-02	5.519380e-03	1.984520e-02
113           	3.523640e-02	2.367530e-02	5.385320e-03	2.017470e-02
114           	3.455830e-02	2.288350e-02	5.188790e-03	1.994090e-02
115           	3.351940e-02	2.234570e-02	5.078130e-03	1.944840e-02
116           	3.191400e-02	2.231200e-02	5.066200e-03	1.937840e-02
117           	3.005210e-02	2.228780e-02	5.046030e-03	1.913800e-02
118           	2.839720e-02	2.241450e-02	5.065440e-03	1.896460e-02
119           	2.737250e-02	2.235960e-02	5.118110e-03	1.878060e-02
120           	2.743800e-02	2.222140e-02	5.134160e-03	1.852400e-02
121           	2.750500e-02	2.191200e-02	5.155100e-03	1.824290e-02
122           	2.826430e-02	2.212400e-02	5.233770e-03	1.831680e-02
123           	2.940690e-02	2.213570e-02	5.361670e-03	1.853270e-02
124           	3.008480e-02	2.251560e-02	5.567660e-03	1.933830e-02
125           	3.082410e-02	2.331150e-02	5.745310e-03	2.021720e-02
126           	3.104900e-02	2.438230e-02	5.874680e-03	2.112530e-02
127           	3.044400e-02	2.483650e-02	5.890350e-03	2.092680e-02
128           	2.922240e-02	2.499930e-02	5.889850e-03	2.014840e-02
129           	2.843750e-02	2.466090e-02	5.863020e-03	1.905960e-02
130           	2.891220e-02	2.395940e-02	5.869310e-03	1.836510e-02
131           	3.000270e-02	2.343960e-02	5.769760e-03	1.772380e-02
132           	3.113020e-02	2.279560e-02	5.640410e-03	1.727520e-02
133           	3.120730e-02	2.266380e-02	5.565370e-03	1.750700e-02
134           	3.172570e-02	2.298110e-02	5.539990e-03	1.839510e-02
135           	3.221400e-02	2.334220e-02	5.598320e-03	1.946880e-02
136           	3.236430e-02	2.356370e-02	5.611580e-03	2.004480e-02
137           	3.176590e-02	2.398620e-02	5.662470e-03	2.039940e-02
138           	3.093810e-02	2.457890e-02	5.734340e-03	2.057270e-02
139           	2.994930e-02	2.516740e-02	5.827380e-03	2.070930e-02
140           	2.921690e-02	2.576290e-02	6.005260e-03	2.109210e-02
141           	2.903620e-02	2.601380e-02	6.204390e-03	2.152130e-02
142           	2.975700e-02	2.630380e-02	6.313380e-03	2.171650e-02
143           	3.139800e-02	2.646910e-02	6.384480e-03	2.196040e-02
144           	3.339570e-02	2.696840e-02	6.520570e-03	2.260610e-02
145           	3.497790e-02	2.740750e-02	6.688480e-03	2.332510e-02
146           	3.593640e-02	2.778120e-02	6.929790e-03	2.379720e-02
147           	3.577160e-02	2.877970e-02	7.283410e-03	2.518680e-02
148           	3.620860e-02	3.016210e-02	7.552190e-03	2.644720e-02
149           	3.635860e-02	3.088790e-02	7.620260e-03	2.716980e-02
150           	3.536520e-02	3.082750e-02	7.463570e-03	2.620720e-02
151           	3.408360e-02	2.996590e-02	7.173460e-03	2.440050e-02
152           	3.423990e-02	2.844780e-02	6.975860e-03	2.256240e-02
153           	3.514420e-02	2.687670e-02	6.698750e-03	2.097140e-02
154           	3.620600e-02	2.549740e-02	6.379710e-03	1.995220e-02
155           	3.680060e-02	2.449240e-02	6.147170e-03	1.942370e-02
156           	3.643710e-02	2.449880e-02	5.929580e-03	1.952550e-02
157           	3.542490e-02	2.471170e-02	5.767480e-03	2.005460e-02
158           	3.520890e-02	2.433590e-02	5.543780e-03	2.059630e-02
159           	3.468290e-02	2.340780e-02	5.294360e-03	2.054740e-02
160           	3.368620e-02	2.250720e-02	5.113690e-03	1.992170e-02
161           	3.228020e-02	2.208450e-02	5.044260e-03	1.932800e-02
162           	3.042890e-02	2.228790e-02	5.035830e-03	1.920260e-02
163           	2.870930e-02	2.238690e-02	5.055990e-03	1.894520e-02
164           	2.770820e-02	2.241320e-02	5.114400e-03	1.881970e-02
165           	2.743500e-02	2.233470e-02	5.125500e-03	1.859850e-02
166           	2.744250e-02	2.209860e-02	5.129670e-03	1.832570e-02
167           	2.754900e-02	2.206530e-02	5.168570e-03	1.818320e-02
168           	2.871490e-02	2.220950e-02	5.293670e-03	1.845720e-02
169           	2.948420e-02	2.230190e-02	5.437680e-03	1.904280e-02
170           	3.033350e-02	2.270880e-02	5.621790e-03	1.980000e-02
171           	3.094690e-02	2.340040e-02	5.718720e-03	2.047380e-02
172           	3.075440e-02	2.417120e-02	5.789920e-03	2.088430e-02
173           	2.968340e-02	2.450810e-02	5.823660e-03	2.042870e-02
174           	2.783430e-02	2.439740e-02	5.825720e-03	1.944960e-02
175           	2.781690e-02	2.389230e-02	5.815450e-03	1.836530e-02
176           	2.904080e-02	2.305030e-02	5.762550e-03	1.758490e-02
177           	3.034910e-02	2.224500e-02	5.605740e-03	1.696250e-02
178           	3.072040e-02	2.183000e-02	5.492370e-03	1.688080e-02
179           	3.068220e-02	2.174620e-02	5.443900e-03	1.737410e-02
180           	3.153940e-02	2.230180e-02	5.451080e-03	1.856510e-02
181           	3.235370e-02	2.267010e-02	5.517740e-03	1.956990e-02
182           	3.241130e-02	2.292160e-02	5.567140e-03	2.008010e-02
183           	3.186280e-02	2.364330e-02	5.660840e-03	2.042340e-02
184           	3.098280e-02	2.439030e-02	5.731680e-03	2.057560e-02
185           	2.995080e-02	2.506970e-02	5.869380e-03	2.080490e-02
186           	2.919210e-02	2.566410e-02	6.086090e-03	2.127670e-02
187           	2.910610e-02	2.586760e-02	6.274950e-03	2.166700e-02
188           	3.015220e-02	2.597680e-02	6.349390e-03	2.180490e-02
189           	3.169370e-02	2.624890e-02	6.414060e-03	2.206380e-02
190           	3.390680e-02	2.678360e-02	6.599870e-03	2.280370e-02
191           	3.543310e-02	2.723140e-02	6.806990e-03	2.351710e-02
192           	3.572990e-02	2.759020e-02	7.098410e-03	2.419120e-02
193           	3.599800e-02	2.891720e-02	7.428570e-03	2.562020e-02
