# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1             	1.000000e+00	3.397870e-01	1.000000e+00	2.656690e-01
2             	1.591610e-01	5.816940e-01	2.981750e-01	6.076330e-01
3             	3.824360e-02	4.512510e-01	1.506540e-01	4.707340e-01
4             	5.218920e-02	3.126980e-01	9.626920e-02	3.119570e-01
5             	1.231420e-01	2.667070e-01	7.374210e-02	2.525750e-01
6             	1.749870e-01	2.282850e-01	5.887660e-02	2.018910e-01
7             	1.330890e-01	1.855080e-01	4.969430e-02	1.617480e-01
8             	1.076170e-01	1.449980e-01	4.258170e-02	1.372700e-01
9             	6.670220e-02	1.153040e-01	3.451290e-02	1.122370e-01
10            	5.337550e-02	1.019780e-01	2.791570e-02	9.287530e-02
11            	4.539490e-02	9.042110e-02	2.345410e-02	7.988000e-02
12            	4.191300e-02	7.924200e-02	2.018960e-02	6.930790e-02
13            	4.012260e-02	6.848950e-02	1.788200e-02	5.932560e-02
14            	3.966930e-02	6.019070e-02	1.626650e-02	5.228900e-02
15            	4.061810e-02	5.288660e-02	1.482020e-02	4.736390e-02
16            	4.209350e-02	4.710050e-02	1.344320e-02	4.323760e-02
17            	4.448100e-02	4.257010e-02	1.211890e-02	3.957230e-02
18            	4.730480e-02	3.883640e-02	1.090380e-02	3.652230e-02
19            	4.985020e-02	3.584910e-02	9.805300e-03	3.411730e-02
20            	5.119860e-02	3.315950e-02	8.885960e-03	3.227870e-02
21            	5.378170e-02	3.087910e-02	8.147220e-03	3.069830e-02
22            	5.647090e-02	2.898130e-02	7.635780e-03	2.934160e-02
23            	6.017180e-02	2.741350e-02	7.232450e-03	2.787760e-02
24            	5.452350e-02	2.601340e-02	7.054870e-03	2.667480e-02
25            	4.934210e-02	2.450160e-02	6.757000e-03	2.544410e-02
26            	4.542020e-02	2.333220e-02	6.623490e-03	2.444990e-02
27            	4.276000e-02	2.212730e-02	6.353430e-03	2.369170e-02
28            	4.094490e-02	2.122610e-02	6.251490e-03	2.311430e-02
29            	3.907110e-02	2.066240e-02	6.201380e-03	2.265630e-02
