# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1             	1.000000e+00	2.464640e-01	1.000000e+00	1.869390e-01
2             	1.164630e-01	5.766650e-01	2.981610e-01	6.027030e-01
3             	3.334340e-02	4.363750e-01	1.474120e-01	4.575340e-01
4             	4.866560e-02	3.021140e-01	9.370800e-02	3.030930e-01
5             	1.298610e-01	2.603890e-01	7.172400e-02	2.490380e-01
6             	1.485670e-01	2.223210e-01	5.682040e-02	2.002020e-01
7             	1.167120e-01	1.813250e-01	4.766700e-02	1.613790e-01
8             	1.146810e-01	1.416670e-01	4.074470e-02	1.373260e-01
9             	6.574690e-02	1.124010e-01	3.296860e-02	1.118780e-01
10            	5.082120e-02	9.806100e-02	2.638920e-02	9.102110e-02
11            	4.183160e-02	8.641160e-02	2.201570e-02	7.883010e-02
12            	3.848560e-02	7.603920e-02	1.892290e-02	6.879910e-02
13            	3.690910e-02	6.605800e-02	1.683770e-02	5.940890e-02
14            	3.702960e-02	5.874720e-02	1.537750e-02	5.267080e-02
15            	3.768430e-02	5.237730e-02	1.420290e-02	4.764500e-02
16            	3.885570e-02	4.686170e-02	1.294910e-02	4.268620e-02
17            	4.019390e-02	4.196670e-02	1.171600e-02	3.860350e-02
18            	4.105770e-02	3.747970e-02	1.066400e-02	3.536080e-02
19            	4.248640e-02	3.354900e-02	9.700710e-03	3.253270e-02
20            	4.391130e-02	3.052300e-02	8.748680e-03	2.995720e-02
21            	4.558630e-02	2.833580e-02	7.891510e-03	2.775610e-02
22            	4.823710e-02	2.644420e-02	7.188020e-03	2.595020e-02
23            	5.134770e-02	2.466100e-02	6.645260e-03	2.442730e-02
24            	5.347950e-02	2.318520e-02	6.218560e-03	2.306350e-02
25            	4.711800e-02	2.188720e-02	5.993170e-03	2.203610e-02
26            	4.268270e-02	2.062200e-02	5.731450e-03	2.099200e-02
27            	3.970230e-02	1.944780e-02	5.485590e-03	2.004960e-02
28            	3.778690e-02	1.826830e-02	5.211530e-03	1.923380e-02
29            	3.588270e-02	1.725500e-02	5.037560e-03	1.861060e-02
30            	3.400630e-02	1.638120e-02	4.886670e-03	1.798630e-02
31            	3.234940e-02	1.561170e-02	4.772670e-03	1.734710e-02
32            	3.131520e-02	1.507580e-02	4.714100e-03	1.688270e-02
33            	3.060810e-02	1.479370e-02	4.680280e-03	1.661440e-02
34            	3.004610e-02	1.470310e-02	4.636310e-03	1.654740e-02
35            	2.940570e-02	1.471060e-02	4.571500e-03	1.640220e-02
36            	2.869420e-02	1.472430e-02	4.514600e-03	1.613860e-02
37            	2.781220e-02	1.471910e-02	4.448220e-03	1.576590e-02
38            	2.705030e-02	1.470540e-02	4.374100e-03	1.531440e-02
39            	2.679800e-02	1.472170e-02	4.318800e-03	1.491160e-02
40            	2.684540e-02	1.481560e-02	4.266160e-03	1.460250e-02
41            	2.680110e-02	1.483610e-02	4.234030e-03	1.437040e-02
42            	2.684110e-02	1.480720e-02	4.194310e-03	1.425090e-02
43            	2.687670e-02	1.467710e-02	4.118330e-03	1.431400e-02
44            	2.668410e-02	1.429510e-02	3.982250e-03	1.426650e-02
45            	2.597800e-02	1.389120e-02	3.791850e-03	1.403830e-02
46            	2.496130e-02	1.334820e-02	3.588870e-03	1.356540e-02
47            	2.379440e-02	1.298780e-02	3.467920e-03	1.313000e-02
48            	2.266480e-02	1.281830e-02	3.427630e-03	1.288490e-02
49            	2.164180e-02	1.274050e-02	3.413550e-03	1.264390e-02
50            	2.090330e-02	1.278980e-02	3.391870e-03	1.253470e-02
51            	2.028240e-02	1.285240e-02	3.386980e-03	1.241640e-02
52            	2.000940e-02	1.284700e-02	3.384560e-03	1.244020e-02
53            	1.984850e-02	1.286840e-02	3.407080e-03	1.242690e-02
54            	1.996010e-02	1.302740e-02	3.480900e-03	1.251010e-02
55            	2.029130e-02	1.331820e-02	3.574390e-03	1.279160e-02
56            	2.071580e-02	1.374620e-02	3.692760e-03	1.320980e-02
57            	2.086410e-02	1.444520e-02	3.825660e-03	1.342350e-02
58            	2.061620e-02	1.529440e-02	3.955630e-03	1.351430e-02
59            	2.015060e-02	1.584880e-02	4.021010e-03	1.327040e-02
60            	1.977700e-02	1.608990e-02	3.996550e-03	1.303290e-02
61            	1.980070e-02	1.616370e-02	3.975090e-03	1.295550e-02
62            	2.038640e-02	1.609110e-02	3.972360e-03	1.297630e-02
63            	2.139440e-02	1.620970e-02	3.988300e-03	1.312760e-02
64            	2.306260e-02	1.671690e-02	4.029710e-03	1.385430e-02
65            	2.402230e-02	1.761870e-02	4.145470e-03	1.493540e-02
66            	2.458420e-02	1.887270e-02	4.347180e-03	1.580330e-02
67            	2.490740e-02	2.018380e-02	4.619520e-03	1.665720e-02
68            	2.508620e-02	2.156180e-02	4.919550e-03	1.750200e-02
69            	2.523700e-02	2.297990e-02	5.223080e-03	1.826470e-02
70            	2.549330e-02	2.438130e-02	5.549910e-03	1.911010e-02
71            	2.652700e-02	2.544900e-02	5.808280e-03	1.999670e-02
72            	2.823000e-02	2.602870e-02	5.968430e-03	2.072020e-02
73            	2.986940e-02	2.652050e-02	6.079280e-03	2.145130e-02
74            	3.181680e-02	2.713670e-02	6.339980e-03	2.253150e-02
75            	3.279860e-02	2.690010e-02	6.529910e-03	2.328680e-02
76            	3.381430e-02	2.709880e-02	6.662540e-03	2.387280e-02
77            	3.512780e-02	2.811480e-02	6.947770e-03	2.505170e-02
78            	3.629580e-02	2.952110e-02	7.229290e-03	2.612290e-02
79            	3.638300e-02	3.026700e-02	7.353290e-03	2.622540e-02
80            	3.511200e-02	3.022260e-02	7.331030e-03	2.526740e-02
81            	3.383190e-02	2.970410e-02	7.170910e-03	2.419340e-02
82            	3.389050e-02	2.854990e-02	6.984680e-03	2.328140e-02
83            	3.479790e-02	2.727510e-02	6.742120e-03	2.244380e-02
84            	3.571100e-02	2.570760e-02	6.410490e-03	2.105990e-02
85            	3.573380e-02	2.493990e-02	6.162570e-03	2.016520e-02
86            	3.540570e-02	2.502250e-02	6.026370e-03	2.007600e-02
87            	3.566490e-02	2.533570e-02	6.017840e-03	2.055550e-02
88            	3.555830e-02	2.575480e-02	5.997950e-03	2.147070e-02
89            	3.519580e-02	2.610650e-02	5.963490e-03	2.206780e-02
90            	3.494610e-02	2.630690e-02	6.022100e-03	2.242010e-02
91            	3.454720e-02	2.713590e-02	6.200650e-03	2.300230e-02
92            	3.416210e-02	2.803930e-02	6.361130e-03	2.323770e-02
93            	3.338130e-02	2.887550e-02	6.454100e-03	2.343210e-02
94            	3.270730e-02	2.982540e-02	6.579460e-03	2.379320e-02
95            	3.278120e-02	3.014020e-02	6.768150e-03	2.403850e-02
96            	3.373660e-02	3.008350e-02	6.810830e-03	2.419290e-02
97            	3.465980e-02	3.010550e-02	6.706060e-03	2.418550e-02
98            	3.618760e-02	3.060640e-02	6.797620e-03	2.488800e-02
99            	3.707420e-02	3.082650e-02	7.051430e-03	2.609170e-02
100           	3.752810e-02	3.073290e-02	7.245310e-03	2.683540e-02
101           	3.781370e-02	3.059480e-02	7.506880e-03	2.730090e-02
102           	3.798750e-02	3.103260e-02	7.713860e-03	2.747160e-02
103           	3.688550e-02	3.078970e-02	7.596920e-03	2.647650e-02
104           	3.502160e-02	2.990280e-02	7.360750e-03	2.482250e-02
105           	3.379990e-02	2.861950e-02	6.992780e-03	2.345580e-02
106           	3.356760e-02	2.717640e-02	6.580690e-03	2.233540e-02
107           	3.486820e-02	2.538790e-02	6.170460e-03	2.102200e-02
108           	3.559070e-02	2.374790e-02	5.871010e-03	2.015770e-02
109           	3.526000e-02	2.297870e-02	5.596990e-03	1.953450e-02
110           	3.419580e-02	2.290710e-02	5.393420e-03	1.940130e-02
111           	3.337850e-02	2.335950e-02	5.316560e-03	1.955660e-02
112           	3.255620e-02	2.372740e-02	5.292820e-03	1.981110e-02
113           	3.231370e-02	2.419310e-02	5.298690e-03	1.999400e-02
114           	3.212920e-02	2.463460e-02	5.372540e-03	2.038180e-02
115           	3.191500e-02	2.519070e-02	5.533290e-03	2.081620e-02
116           	3.166640e-02	2.592220e-02	5.782040e-03	2.126840e-02
117           	3.140820e-02	2.651580e-02	5.923240e-03	2.175600e-02
118           	3.183880e-02	2.697870e-02	5.989190e-03	2.212430e-02
119           	3.258620e-02	2.729430e-02	6.004640e-03	2.254520e-02
120           	3.397140e-02	2.769440e-02	6.074580e-03	2.299110e-02
121           	3.468100e-02	2.777720e-02	6.222310e-03	2.353510e-02
122           	3.447470e-02	2.726510e-02	6.356380e-03	2.395650e-02
123           	3.458610e-02	2.765680e-02	6.473650e-03	2.461420e-02
124           	3.544460e-02	2.863030e-02	6.724740e-03	2.540230e-02
125           	3.557850e-02	2.951640e-02	6.841250e-03	2.519750e-02
126           	3.465780e-02	2.961590e-02	6.849190e-03	2.431190e-02
127           	3.308380e-02	2.932550e-02	6.849930e-03	2.333730e-02
128           	3.276860e-02	2.910310e-02	6.809130e-03	2.304150e-02
129           	3.494830e-02	2.841950e-02	6.674790e-03	2.313510e-02
130           	3.713940e-02	2.735430e-02	6.477360e-03	2.261080e-02
131           	3.770130e-02	2.629390e-02	6.236050e-03	2.168640e-02
